County Code,County Name,,,,,Const. Code,,Constituency Name,,,,,Ward Code,,Ward Name,,,Full Names A,,,,Full Names B,,,Party/Independent Candidate
17,Makueni,,,,,86,,Makueni,,,,,424,,Wote,,,Sammy Mutuku,,,,Maseka,,,Peoples Party of Kenya
17,Makueni,,,,,86,,Makueni,,,,,425,,Muvau/Kikuumi ni,,,Josiah Wambua,,,,Kavita,,,Wiper Democratic Movement- Kenya
17,Makueni,,,,,86,,Makueni,,,,,426,,Mavindini,,,Martin Muli,,,,Mutuku,,,Wiper Democratic Movement- Kenya
17,Makueni,,,,,86,,Makueni,,,,,427,,Kitise/Kithuki,,,Julius Muema,,,,Mwalali,,,The Independent Party
17,Makueni,,,,,86,,Makueni,,,,,428,,Kathonzweni,,,Francis King'oo,,,,Mutungi,,,Muungano Party
17,Makueni,,,,,86,,Makueni,,,,,429,,Nzaui/Kilili/Kala mba,,,Francis Munyao,,,,Mutuku,,,Wiper Democratic Movement- Kenya
17,Makueni,,,,,86,,Makueni,,,,,430,,Mbitini,,,Dickson Musyimi,,,,Mutaiti,,,Wiper Democratic Movement- Kenya
17,Makueni,,,,,87,,Kibwezi West,,,,,431,,Makindu,,,Bernard Muthoka,,,,Musau,,,Muungano Party
17,Makueni,,,,,87,,Kibwezi West,,,,,432,,Nguumo,,,John Muli,,,,Mwenze,,,Muungano Party
17,Makueni,,,,,87,,Kibwezi West,,,,,433,,Kikumbulyu North,,,Bensley Mwania,,,,Mathuku,,,Wiper Democratic Movement- Kenya
17,Makueni,,,,,87,,Kibwezi West,,,,,434,,Kikumbulyu South,,,Bernard Wambua Sammy,,,,Kiswii,,,Wiper Democratic Movement- Kenya
17,Makueni,,,,,87,,Kibwezi West,,,,,435,,Nguu/Masumba,,,Timothy Sirei,,,,Maneno,,,Muungano Party
17,Makueni,,,,,87,,Kibwezi West,,,,,436,,Emali/Mulala,,,Cosmas Mutunga,,,,Kaleli,,,Wiper Democratic Movement- Kenya
17,Makueni,,,,,88,,Kibwezi East,,,,,437,,Masongaleni,,,John Mutisya,,,,Kilonzo,,,Orange Democratic Movement
17,Makueni,,,,,88,,Kibwezi East,,,,,438,,Mtito Andei,,,Shedrack Mwau,,,,Nzamu,,,Muungano Party
17,Makueni,,,,,88,,Kibwezi East,,,,,439,,Thange,,,Martin Mutee,,,,Masila,,,Chama Cha Mwananchi
17,Makueni,,,,,88,,Kibwezi East,,,,,440,,Ivingoni/Nzamba ni,,,Cosmas Mutinda,,,,Nzilili,,,Wiper Democratic Movement- Kenya
18,Nyandarua,,,,,89,,Kinangop,,,,,441,,Engineer,,,James Mwangi,,,,Gichuki,,,The National Alliance
18,Nyandarua,,,,,89,,Kinangop,,,,,442,,Gathara,,,Daniel Kibebo Gathege,,,,Ruara,,,The National Alliance
18,Nyandarua,,,,,89,,Kinangop,,,,,443,,North Kinangop,,,Edinald Wambugu,,,,King'ori,,,The National Alliance
18,Nyandarua,,,,,89,,Kinangop,,,,,444,,Murungaru,,,Kariuki,,,,Muchiri,,,The National Alliance
18,Nyandarua,,,,,89,,Kinangop,,,,,445,,Njabini\Kiburu,,,James Kiiru,,,,Gachomba,,,The National Alliance
18,Nyandarua,,,,,89,,Kinangop,,,,,446,,Nyakio,,,Joshua Muriithi,,,,Muigai,,,The National Alliance
18,Nyandarua,,,,,89,,Kinangop,,,,,447,,Githabai,,,Peter Njoroge,,,,Kairu,,,The National Alliance
18,Nyandarua,,,,,89,,Kinangop,,,,,448,,Magumu,,,Peter Githinji,,,,Ngumba,,,Democratic Party of Kenya
18,Nyandarua,,,,,90,,Kipipiri,,,,,449,,Wanjohi,,,Joseph Mumba,,,,Gichini,,,The National Alliance
18,Nyandarua,,,,,90,,Kipipiri,,,,,450,,Kipipiri,,,Michael Njoroge,,,,Kirumba,,,The National Alliance
18,Nyandarua,,,,,90,,Kipipiri,,,,,451,,Geta,,,John Githinji,,,,Mwaniki,,,The National Alliance
18,Nyandarua,,,,,90,,Kipipiri,,,,,452,,Githioro,,,Silvester Kagiri,,,,Mwangi,,,The National Alliance
18,Nyandarua,,,,,91,,Ol Kalou,,,,,453,,Karau,,,Sammy Douglas Kamau,,,,Waweru,,,Democratic Party of Kenya
18,Nyandarua,,,,,91,,Ol Kalou,,,,,454,,Kanjuiri Range,,,Suleiman Kimani,,,,Kihika,,,The National Alliance
18,Nyandarua,,,,,91,,Ol Kalou,,,,,455,,Mirangine,,,David Ndirangu,,,,Ngigi,,,The National Alliance
18,Nyandarua,,,,,91,,Ol Kalou,,,,,456,,Kaimbaga,,,Samuel Kimani,,,,Njiraini,,,The National Alliance
18,Nyandarua,,,,,91,,Ol Kalou,,,,,457,,Rurii,,,Peter Wahome,,,,Kamoche,,,The National Alliance
18,Nyandarua,,,,,92,,Ol Jorok,,,,,458,,Gathanji,,,Samuel Mwangi,,,,Thuita,,,The National Alliance
18,Nyandarua,,,,,92,,Ol Jorok,,,,,459,,Gatimu,,,John Kieru,,,,Wambui,,,The National Alliance
18,Nyandarua,,,,,92,,Ol Jorok,,,,,460,,Weru,,,Samuel Kimani,,,,Gachuhi,,,The National Alliance
18,Nyandarua,,,,,92,,Ol Jorok,,,,,461,,Charagita,,,Paul Kiruka,,,,Mburu,,,The National Alliance
18,Nyandarua,,,,,93,,Ndaragwa,,,,,462,,Leshau/Pondo,,,Josphat Kamau,,,,Njoroge,,,The National Alliance
18,Nyandarua,,,,,93,,Ndaragwa,,,,,463,,Kiriita,,,Paul Maina,,,,Ndiritu,,,The National Alliance
18,Nyandarua,,,,,93,,Ndaragwa,,,,,464,,Central,,,Peter Mwangi,,,,Maina,,,The National Alliance
18,Nyandarua,,,,,93,,Ndaragwa,,,,,465,,Shamata,,,John Kinyanjui,,,,Gachari,,,The National Alliance
19,Nyeri,,,,,94,,Tetu,,,,,466,,Dedan Kimanthi,,,Stephen Mwaniki,,,,Kiboi,,,The National Alliance
19,Nyeri,,,,,94,,Tetu,,,,,467,,Wamagana,,,Jesse Mwangi,,,,Kamuri,,,The National Alliance
19,Nyeri,,,,,94,,Tetu,,,,,468,,Aguthi-Gaaki,,,Paul Erustus Wacira,,,,Waruru,,,The National Alliance
19,Nyeri,,,,,95,,Kieni,,,,,469,,Mweiga,,,Anthony Mwaniki,,,,Kanyiri,,,The National Alliance
19,Nyeri,,,,,95,,Kieni,,,,,470,,Naromoru Kiamathaga,,,Rinyiru Marete,,,,Ringera,,,The National Alliance
19,Nyeri,,,,,95,,Kieni,,,,,471,,Mwiyogo/Endara sha,,,Peter Mwaura,,,,Kamau,,,The National Alliance
19,Nyeri,,,,,95,,Kieni,,,,,472,,Mugunda,,,John Njuguna,,,,Wambugu,,,The National Alliance
19,Nyeri,,,,,95,,Kieni,,,,,473,,Gatarakwa,,,Bernard Maina,,,,Kinga,,,The National Alliance
19,Nyeri,,,,,95,,Kieni,,,,,474,,Thegu River,,,Stephen Maina,,,,Munuhe,,,The National Alliance
19,Nyeri,,,,,95,,Kieni,,,,,475,,Kabaru,,,Duncuan Gituanja,,,,Kiara,,,The National Alliance
19,Nyeri,,,,,95,,Kieni,,,,,476,,Gakawa,,,Amos Njogu,,,,Kanyai,,,The National Alliance
19,Nyeri,,,,,96,,Mathira,,,,,477,,Ruguru,,,Fredrick Karere,,,,Ndiritu,,,Grand National Union
19,Nyeri,,,,,96,,Mathira,,,,,478,,Magutu,,,Peter Kagume,,,,Kario,,,Grand National Union
19,Nyeri,,,,,96,,Mathira,,,,,479,,Iriaini,,,James Kariuki,,,,Muchiri,,,Saba Saba Asili
19,Nyeri,,,,,96,,Mathira,,,,,480,,Konyu,,,Arthur Maina,,,,Wachira,,,Grand National Union
19,Nyeri,,,,,96,,Mathira,,,,,481,,Kirimukuyu,,,James Kibira,,,,Ngunyi,,,The National Alliance
19,Nyeri,,,,,96,,Mathira,,,,,482,,Karatina Town,,,Joel Gichuru,,,,Maina,,,Grand National Union
19,Nyeri,,,,,97,,Othaya,,,,,483,,Mahiga,,,John Macharia,,,,Kireru,,,The National Alliance
19,Nyeri,,,,,97,,Othaya,,,,,484,,Iria-Ini,,,David Ndirangu,,,,Wangai,,,The National Alliance
19,Nyeri,,,,,97,,Othaya,,,,,485,,Chinga,,,Paul Mwangi,,,,Ngiria,,,The National Alliance
19,Nyeri,,,,,97,,Othaya,,,,,486,,Karima,,,George Maina,,,,Gichuki,,,The National Alliance
19,Nyeri,,,,,98,,Mukurweini,,,,,487,,Gikondi,,,James Kahiga,,,,Thieri,,,The National Alliance
19,Nyeri,,,,,98,,Mukurweini,,,,,488,,Rugi,,,Johnson Gacha Githaiga,,,,Njoroge,,,The National Alliance
19,Nyeri,,,,,98,,Mukurweini,,,,,489,,Mukurwe-Ini West,,,Bernard Mubia,,,,Mwangi,,,Grand National Union
19,Nyeri,,,,,98,,Mukurweini,,,,,490,,Mukurwe-Ini Central,,,Hudson Gicheru,,,,Chege,,,The National Alliance
19,Nyeri,,,,,99,,Nyeri Town,,,,,491,,Kiganjo/Mathari,,,George Baragu,,,,Mutahi,,,The National Alliance
19,Nyeri,,,,,99,,Nyeri Town,,,,,492,,Rware,,,Simon Mbogo,,,,Kiragu,,,The National Alliance
19,Nyeri,,,,,99,,Nyeri Town,,,,,493,,Gatitu/Muruguru,,,Anthony Mwangi,,,,Kibuu,,,The National Alliance
19,Nyeri,,,,,99,,Nyeri Town,,,,,494,,Ruring'u,,,Edward Muteru,,,,Nderitu,,,The National Alliance
19,Nyeri,,,,,99,,Nyeri Town,,,,,495,,Kamakwa/Mukar o,,,John Ndumia,,,,Mwangi,,,Grand National Union
20,Kirinyaga,,,,,100,,Mwea,,,,,496,,Mutithi,,,Jinaro Namu,,,,Njamumo,,,The National Alliance
20,Kirinyaga,,,,,100,,Mwea,,,,,497,,Kangai,,,John Gitari,,,,Mlika,,,The National Alliance
20,Kirinyaga,,,,,100,,Mwea,,,,,498,,Thiba,,,Jackson Murimi,,,,Wairimu,,,The National Alliance
20,Kirinyaga,,,,,100,,Mwea,,,,,499,,Wamumu,,,James Kinyua,,,,Mutugi,,,The National Alliance
20,Kirinyaga,,,,,100,,Mwea,,,,,500,,Nyangati,,,Samuel,,,,Maina,,,The National Alliance
20,Kirinyaga,,,,,100,,Mwea,,,,,501,,Murinduko,,,John Mwai,,,,Wachira,,,The National Alliance
20,Kirinyaga,,,,,100,,Mwea,,,,,502,,Gathigiriri,,,Joseph Mungai,,,,Ruru,,,The National Alliance
20,Kirinyaga,,,,,100,,Mwea,,,,,503,,Tebere,,,Gudson Philip Wachira,,,,Muchina,,,The National Alliance
20,Kirinyaga,,,,,101,,Gichugu,,,,,504,,Kabare,,,Njui,,,,Ndambiri,,,The National Alliance
20,Kirinyaga,,,,,101,,Gichugu,,,,,505,,Baragwi,,,David Munyi,,,,Mathenge,,,The National Alliance
20,Kirinyaga,,,,,101,,Gichugu,,,,,506,,Njukiini,,,Jamleck Kiura,,,,Kariuki,,,Democratic Party of Kenya
20,Kirinyaga,,,,,101,,Gichugu,,,,,507,,Ngariama,,,Jennifer Wanjiru,,,,Nyaga,,,The National Alliance
20,Kirinyaga,,,,,101,,Gichugu,,,,,508,,Karumandi,,,Josiah,,,,Munene,,,The National Alliance
20,Kirinyaga,,,,,102,,Ndia,,,,,509,,Mukure,,,Rahab Karienye,,,,Wachera,,,The National Alliance
20,Kirinyaga,,,,,102,,Ndia,,,,,510,,Kiine,,,Geoffrey Murimi,,,,Gakuru,,,The National Alliance
20,Kirinyaga,,,,,102,,Ndia,,,,,511,,Kariti,,,Joel Wagura,,,,Ndungu,,,The National Alliance
20,Kirinyaga,,,,,103,,Kirinyaga,,,,,512,,Mutira,,,David Kinyua,,,,Wangui,,,The National Alliance
20,Kirinyaga,,,,,103,,Kirinyaga Central,,,,,513,,Kanyekini,,,John Nyaga,,,,Waruri,,,The National Alliance
20,Kirinyaga,,,,,103,,Kirinyaga Central,,,,,514,,Kerugoya,,,Jackson  Muthii,,,,Kibanya,,,The National Alliance
20,Kirinyaga,,,,,103,,Kirinyaga Central,,,,,515,,Inoi,,,David Mwangi,,,,Mwaniki,,,The National Alliance
21,Muranga,,,,,104,,Kangema,,,,,516,,Kanyenya-Ini,,,Peter Irungu,,,,Kihungi,,,The National Alliance
21,Muranga,,,,,104,,Kangema,,,,,517,,Muguru,,,Samuel Ndehi,,,,Mwangi,,,The National Alliance
21,Muranga,,,,,104,,Kangema,,,,,518,,Rwathia,,,Peter Mweri,,,,Maina,,,The National Alliance
21,Muranga,,,,,105,,Mathioya,,,,,519,,Gitugi,,,Duncan Mwangi,,,,Njuguna,,,The National Alliance
21,Muranga,,,,,105,,Mathioya,,,,,520,,Kiru,,,Julius Maina,,,,Kimani,,,The National Alliance
21,Muranga,,,,,105,,Mathioya,,,,,521,,Kamacharia,,,Joseph Kimani,,,,Machiri,,,The National Alliance
21,Muranga,,,,,106,,Kiharu,,,,,522,,Wangu,,,Isaac Mwangi,,,,Kamote,,,The National Alliance
21,Muranga,,,,,106,,Kiharu,,,,,523,,Mugoiri,,,Samson Kago,,,,Njoroge,,,The National Alliance
21,Muranga,,,,,106,,Kiharu,,,,,524,,Mbiri,,,Joseph Njoroge,,,,Mwangi,,,The National Alliance
21,Muranga,,,,,106,,Kiharu,,,,,525,,Township,,,Charles Mwaniki,,,,Karina,,,The National Alliance
21,Muranga,,,,,106,,Kiharu,,,,,526,,Murarandia,,,Martin Mwangi,,,,Macharia,,,The National Alliance
21,Muranga,,,,,106,,Kiharu,,,,,527,,Gaturi,,,Rosemary Wakuthii,,,,Njine,,,The National Alliance
21,Muranga,,,,,107,,Kigumo,,,,,528,,Kahumbu,,,Erick Kamande,,,,Kimani,,,The National Alliance
21,Muranga,,,,,107,,Kigumo,,,,,529,,Muthithi,,,Samuel Dishon,,,,Wandia,,,The National Alliance
21,Muranga,,,,,107,,Kigumo,,,,,530,,Kigumo,,,Caroline Wairimu,,,,Njoroge,,,The National Alliance
21,Muranga,,,,,107,,Kigumo,,,,,531,,Kangari,,,Anderson Muchemi,,,,Waweru,,,The National Alliance
21,Muranga,,,,,107,,Kigumo,,,,,532,,Kinyona,,,Charles Mwangi,,,,Kirigwi,,,The National Alliance
21,Muranga,,,,,108,,Maragwa,,,,,533,,Kimorori/Wempa,,,Eliud Gitau,,,,Kabuthi,,,The National Alliance
21,Muranga,,,,,108,,Maragwa,,,,,534,,Makuyu,,,Danson Mburu,,,,Muchoki,,,The National Alliance
21,Muranga,,,,,108,,Maragwa,,,,,535,,Kambiti,,,David Kabaka,,,,Gachuru,,,The National Alliance
21,Muranga,,,,,108,,Maragwa,,,,,536,,Kamahuha,,,John Njoroge,,,,Gitau,,,The National Alliance
21,Muranga,,,,,108,,Maragwa,,,,,537,,Ichagaki,,,Joseph Ndung'u,,,,Njogu,,,The National Alliance
21,Muranga,,,,,108,,Maragwa,,,,,538,,Nginda,,,Jesse Mburu,,,,Gitau,,,The National Alliance
21,Muranga,,,,,109,,Kandara,,,,,539,,Ng'araria,,,James Kariuki,,,,Ngugi,,,The National Alliance
21,Muranga,,,,,109,,Kandara,,,,,540,,Muruka,,,Peter Murigi,,,,Ngugi,,,The National Alliance
21,Muranga,,,,,109,,Kandara,,,,,541,,Kagundu-Ini,,,Francis Kamande,,,,Kamau,,,The National Alliance
21,Muranga,,,,,109,,Kandara,,,,,542,,Gaichanjiru,,,Bernard Wanyoike,,,,Kariuki,,,The National Alliance
21,Muranga,,,,,109,,Kandara,,,,,543,,Ithiru,,,Joseph Kimani,,,,Gitau,,,The National Alliance
21,Muranga,,,,,109,,Kandara,,,,,544,,Ruchu,,,Boniface Njihia,,,,Mbogo,,,The National Alliance
21,Muranga,,,,,110,,Gatanga,,,,,545,,Ithanga,,,Esther Nyakio,,,,Munywoki,,,The National Alliance
21,Muranga,,,,,110,,Gatanga,,,,,546,,Kakuzi/Mitubiri,,,John Kiarie,,,,Ngugi,,,The National Alliance
21,Muranga,,,,,110,,Gatanga,,,,,547,,Mugumo-Ini,,,James Njoroge,,,,Kariuki,,,The National Alliance
21,Muranga,,,,,110,,Gatanga,,,,,548,,Kihumbu-Ini,,,Moses Gachui,,,,Mungai,,,The National Alliance
21,Muranga,,,,,110,,Gatanga,,,,,549,,Gatanga,,,Joseph Ndungu,,,,Muchina,,,The National Alliance
21,Muranga,,,,,110,,Gatanga,,,,,550,,Kariara,,,David Muhoro,,,,Njeri,,,Mzalendo Saba Saba Party
22,Kiambu,,,,,111,,Gatundu South,,,,,551,,Kiamwangi,,,Andrew Njenga,,,,Muhu,,,The National Alliance
22,Kiambu,,,,,111,,Gatundu South,,,,,552,,Kiganjo,,,Samuel Mwarage,,,,Matiru,,,The National Alliance
22,Kiambu,,,,,111,,Gatundu South,,,,,553,,Ndarugu,,,Simon Kimani,,,,Komu,,,The National Alliance
22,Kiambu,,,,,111,,Gatundu South,,,,,554,,Ngenda,,,Michael Kuria,,,,Mbugua,,,The National Alliance
22,Kiambu,,,,,112,,Gatundu North,,,,,555,,Gituamba,,,Samuel Ng'ang'a,,,,Nyambura,,,The National Alliance
22,Kiambu,,,,,112,,Gatundu North,,,,,556,,Githobokoni,,,Moses Kiarie,,,,Munyua,,,The National Alliance
22,Kiambu,,,,,112,,Gatundu North,,,,,557,,Chania,,,George Nganga,,,,Muthua,,,The National Alliance
22,Kiambu,,,,,112,,Gatundu North,,,,,558,,Mang'u,,,Samwel Kimani,,,,Gachihi,,,The National Alliance
22,Kiambu,,,,,113,,Juja,,,,,559,,Murera,,,George Kioi,,,,Irungu,,,The National Alliance
22,Kiambu,,,,,113,,Juja,,,,,560,,Theta,,,Isaac Kinuthia,,,,Njogu,,,The National Alliance
22,Kiambu,,,,,113,,Juja,,,,,561,,Juja,,,Samuel Gitau,,,,Munene,,,The National Alliance
22,Kiambu,,,,,113,,Juja,,,,,562,,Witeithie,,,Peter Ngugi,,,,Muiruri,,,The National Alliance
22,Kiambu,,,,,113,,Juja,,,,,563,,Kalimoni,,,Joel Waichere,,,,Githii,,,The National Alliance
22,Kiambu,,,,,114,,Thika Town,,,,,564,,Township,,,Kennedy Mwangi,,,,Kimani,,,The National Alliance
22,Kiambu,,,,,114,,Thika Town,,,,,565,,Kamenu,,,Elizabeth Muthoni,,,,Hussein,,,The National Alliance
22,Kiambu,,,,,114,,Thika Town,,,,,566,,Hospital,,,William Mwangi Wanjiku,,,,Wamwangi,,,The National Alliance
22,Kiambu,,,,,114,,Thika Town,,,,,567,,Gatuanyaga,,,Cecilia Wamaitha,,,,Mwangi,,,Farmers Party
22,Kiambu,,,,,114,,Thika Town,,,,,568,,Ngoliba,,,Grison Thuo,,,,Ngigi,,,The National Alliance
22,Kiambu,,,,,115,,Ruiru,,,,,569,,Gitothua,,,Patrick Chege,,,,Wanjiru,,,The National Alliance
22,Kiambu,,,,,115,,Ruiru,,,,,570,,Biashara,,,Joseph Mutuga,,,,Kabura,,,The National Alliance
22,Kiambu,,,,,115,,Ruiru,,,,,571,,Gatongora,,,George Gitau,,,,Wambui,,,The National Alliance
22,Kiambu,,,,,115,,Ruiru,,,,,572,,Kahawa Sukari,,,Dickson Maina,,,,Mathenge,,,The National Alliance
22,Kiambu,,,,,115,,Ruiru,,,,,573,,Kahawa Wendani,,,Michael Irungu,,,,Waweru,,,The National Alliance
22,Kiambu,,,,,115,,Ruiru,,,,,574,,Kiuu,,,Margaret Wanjira,,,,Mwago,,,The National Alliance
22,Kiambu,,,,,115,,Ruiru,,,,,575,,Mwiki,,,Paul Chege,,,,Mburu,,,The National Alliance
22,Kiambu,,,,,115,,Ruiru,,,,,576,,Mwihoko,,,Arthur Macharia,,,,Munga,,,The National Alliance
22,Kiambu,,,,,116,,Githunguri,,,,,577,,Githunguri,,,George Mwaura,,,,Njihia,,,The National Alliance
22,Kiambu,,,,,116,,Githunguri,,,,,578,,Githiga,,,James Makena,,,,Wanyangi,,,The National Alliance
22,Kiambu,,,,,116,,Githunguri,,,,,579,,Ikinu,,,Anne Nyambura,,,,Njuruba,,,The National Alliance
22,Kiambu,,,,,116,,Githunguri,,,,,580,,Ngewa,,,Pauk Karungo,,,,Thangwa,,,The National Alliance
22,Kiambu,,,,,116,,Githunguri,,,,,581,,Komothai,,,James Mburuti,,,,Kinuthia,,,The National Alliance
22,Kiambu,,,,,117,,Kiambu,,,,,582,,Ting'ang'a,,,Lawrence,,,,Mwaura,,,The National Alliance
22,Kiambu,,,,,117,,Kiambu,,,,,583,,Ndumberi,,,Joseph Ngugi,,,,Uiru,,,The National Alliance
22,Kiambu,,,,,117,,Kiambu,,,,,584,,Riabai,,,Martin Wachira,,,,Ngure,,,The National Alliance
22,Kiambu,,,,,117,,Kiambu,,,,,585,,Township,,,James Mburu,,,,Njenga,,,The National Alliance
22,Kiambu,,,,,118,,Kiambaa,,,,,586,,Cianda,,,Philip Mubea,,,,Mwangi,,,Grand National Union
22,Kiambu,,,,,118,,Kiambaa,,,,,587,,Karuri,,,Martin Waiganjo,,,,Njoroge,,,Agano Party
22,Kiambu,,,,,118,,Kiambaa,,,,,588,,Ndenderu,,,Joel Nganga,,,,Kaboro,,,The National Alliance
22,Kiambu,,,,,118,,Kiambaa,,,,,589,,Muchatha,,,Peter Kiarie,,,,Waruingi,,,The National Alliance
22,Kiambu,,,,,118,,Kiambaa,,,,,590,,Kihara,,,Eric Mbugua,,,,Mariga,,,The National Alliance
22,Kiambu,,,,,119,,Kabete,,,,,591,,Gitaru,,,Charles Mwaura,,,,Njuguna,,,The National Alliance
22,Kiambu,,,,,119,,Kabete,,,,,592,,Muguga,,,Francis,,,,Waithaka,,,The National Alliance
22,Kiambu,,,,,119,,Kabete,,,,,593,,Nyadhuna,,,Evan Mwithuka,,,,Mberere,,,The National Alliance
22,Kiambu,,,,,119,,Kabete,,,,,594,,Kabete,,,Walter Ndambo,,,,Kiarie,,,The National Alliance
22,Kiambu,,,,,119,,Kabete,,,,,595,,Uthiru,,,Ndiba,,,,Thandi,,,The National Alliance
22,Kiambu,,,,,120,,Kikuyu,,,,,597,,Nachu,,,David Waihumbu,,,,Gathogo,,,The National Alliance
22,Kiambu,,,,,120,,Kikuyu,,,,,598,,Sigona,,,Hatchson Mutonya,,,,Njenga,,,The National Alliance
22,Kiambu,,,,,120,,Kikuyu,,,,,599,,Kikuyu,,,Francis Wainaina,,,,Githinji,,,The National Alliance
22,Kiambu,,,,,120,,Kikuyu,,,,,600,,Kinoo,,,Evanson Kanithi,,,,Kinuthia,,,The National Alliance
22,Kiambu,,,,,121,,Limuru,,,,,601,,Bibirioni,,,Antony Macharia,,,,Kimani,,,The National Alliance
22,Kiambu,,,,,121,,Limuru,,,,,602,,Limuru Central,,,Joseph Njenga,,,,Murugami,,,The National Alliance
22,Kiambu,,,,,121,,Limuru,,,,,603,,Ndeiya,,,Nelson Munga,,,,Mbuiyu,,,The National Alliance
22,Kiambu,,,,,121,,Limuru,,,,,604,,Limuru East,,,John Kaniaru,,,,Kariuki,,,The National Alliance
22,Kiambu,,,,,121,,Limuru,,,,,605,,Ngecha Tigoni,,,Samuel Kamau,,,,Gachumi,,,The National Alliance
22,Kiambu,,,,,122,,Lari,,,,,606,,Kinale,,,Geoffrey Njuguna,,,,Muriithi,,,The National Alliance
22,Kiambu,,,,,122,,Lari,,,,,607,,Kijabe,,,Fred Mwangi,,,,Gakobo,,,The National Alliance
22,Kiambu,,,,,122,,Lari,,,,,608,,Nyanduma,,,Joseph Mburu,,,,Gitiha,,,The National Alliance
22,Kiambu,,,,,122,,Lari,,,,,609,,Kamburu,,,Paul Kihoro,,,,Kimani,,,The National Alliance
22,Kiambu,,,,,122,,Lari,,,,,610,,Lari/Kirenga,,,Joseph Githaiga,,,,Wanjiru,,,The National Alliance
23,Turkana,,,,,123,,Turkana North,,,,,611,,Kaeris,,,Patrick Ewoton,,,,Napion,,,Orange Democratic Movement
23,Turkana,,,,,123,,Turkana North,,,,,612,,Lake Zone,,,Lomobong Moses,,,,Lokopu,,,Orange Democratic Movement
23,Turkana,,,,,123,,Turkana North,,,,,613,,Lapur,,,Ewoi Emase,,,,Michael,,,Forum For Restoration of Democracy-Kenya
23,Turkana,,,,,123,,Turkana North,,,,,614,,Kaaleng/Kaikor,,,John Sepae,,,,Ngisanyana,,,Forum For Restoration of Democracy-Kenya
23,Turkana,,,,,123,,Turkana North,,,,,615,,Kibish,,,Ekaal Nakuwa,,,,Jacob,,,United Republican Party
23,Turkana,,,,,123,,Turkana North,,,,,616,,Nakalale,,,Nicholas Ewoi,,,,Kerio,,,Forum For Restoration of Democracy-Kenya
23,Turkana,,,,,124,,Turkana West,,,,,617,,Kakuma,,,Patrick Losike,,,,Lokaimoe,,,Forum For Restoration of Democracy-Kenya
23,Turkana,,,,,124,,Turkana West,,,,,618,,Lopur,,,Evans A,,,,Ekai,,,Forum For Restoration of Democracy-Kenya
23,Turkana,,,,,124,,Turkana West,,,,,619,,Letea,,,Joseph Tioko,,,,Eyaran,,,Forum For Restoration of Democracy-Kenya
23,Turkana,,,,,124,,Turkana West,,,,,620,,Songot,,,Bethwel Kobongin,,,,Lochor,,,United Republican Party
23,Turkana,,,,,124,,Turkana West,,,,,621,,Kalobeyei,,,Joseph Nyanga,,,,Ekitela,,,United Republican Party
23,Turkana,,,,,124,,Turkana West,,,,,622,,Lokichoggio,,,Lobwin Vincent,,,,Ekipor,,,Forum For Restoration of Democracy-Kenya
23,Turkana,,,,,124,,Turkana West,,,,,623,,Nanaam,,,Philip Ekuwam,,,,Lomoria,,,United Republican Party
23,Turkana,,,,,125,,Turkana Central,,,,,624,,Kerio Delta,,,David Ekod,,,,Lotiang,,,United Republican Party
23,Turkana,,,,,125,,Turkana Central,,,,,625,,Kang'atotha,,,John Ekamais,,,,Lokwatubwa,,,United Republican Party
23,Turkana,,,,,125,,Turkana Central,,,,,626,,Kalokol,,,John Lochakolong,,,,Lolimo,,,Forum For Restoration of Democracy-Kenya
23,Turkana,,,,,125,,Turkana Central,,,,,627,,Lodwar Township,,,Bernard Epakan,,,,Kebo,,,Orange Democratic Movement
23,Turkana,,,,,125,,Turkana Central,,,,,628,,Kanamkemer,,,James Ikeny,,,,Loyelei,,,United Republican Party
23,Turkana,,,,,126,,Loima,,,,,629,,Kotaruk/Lobei,,,David Ateyo,,,,Ekidor,,,Kenya African National Union
23,Turkana,,,,,126,,Loima,,,,,630,,Turkwel,,,Jeremiah Ekamais,,,,Lomorukai,,,United Republican Party
23,Turkana,,,,,126,,Loima,,,,,631,,Loima,,,Jackson Lowoi,,,,Ikai,,,Kenya African National Union
23,Turkana,,,,,126,,Loima,,,,,632,,Lokiriama/Loren gippi,,,Patrick Esukuku,,,,Imana,,,Kenya African National Union
23,Turkana,,,,,127,,Turkana South,,,,,633,,Kaputir,,,Loocha Shadrack,,,,Edongo,,,Orange Democratic Movement
23,Turkana,,,,,127,,Turkana South,,,,,634,,Katilu,,,James Esinyen,,,,Abei,,,Orange Democratic Movement
23,Turkana,,,,,127,,Turkana South,,,,,635,,Lobokat,,,Nichodemus Eguman,,,,Echua,,,The National Alliance
23,Turkana,,,,,127,,Turkana South,,,,,636,,Kalapata,,,Samson Ekuam,,,,Akuri,,,Narc-Kenya
23,Turkana,,,,,127,,Turkana South,,,,,637,,Lokichar,,,Raphael Ekadeli,,,,Loperito,,,Orange Democratic Movement
23,Turkana,,,,,128,,Turkana East,,,,,638,,Kapedo/Napeito m,,,Didymus Eleman,,,,Chegem,,,Orange Democratic Movement
23,Turkana,,,,,128,,Turkana East,,,,,639,,Katilia,,,Lawrence Lotomon,,,,Locheman,,,Kenya African National Union
23,Turkana,,,,,128,,Turkana East,,,,,640,,Lokori/Kochodin,,,Benedict Edapal,,,,Lokamar,,,Orange Democratic Movement
