ECONOMIC FREEDOM FIGHTERS,National,12,PEBANE GEORGE,MOTEKA
ECONOMIC FREEDOM FIGHTERS,National,13,PUMZA,NTOBONGWANA
ECONOMIC FREEDOM FIGHTERS,National,14,NTHAKO SAM,MATIASE
ECONOMIC FREEDOM FIGHTERS,National,15,VUYOKAZI,KETABAHLE
ECONOMIC FREEDOM FIGHTERS,National,16,MOSES SIPHO,MBATHA
ECONOMIC FREEDOM FIGHTERS,National,17,OMPHILE MANKOBA CONFIDENCE,MAOTWE
ECONOMIC FREEDOM FIGHTERS,National,18,MARSHALL MZINGISI,DLAMINI
ECONOMIC FREEDOM FIGHTERS,National,19,NTOMBOVUYO VERONICA,NQWENISO
ECONOMIC FREEDOM FIGHTERS,National,20,WASHINGTON TSEKO ISAAC,MAFANYA
ECONOMIC FREEDOM FIGHTERS,National,21,MMABATHO OLIVE,MOKAUSE
ECONOMIC FREEDOM FIGHTERS,National,22,HLAYISEKA CRUCIEF,CHEWANE
ECONOMIC FREEDOM FIGHTERS,National,23,THEMBI PORTIA,MSANE
ECONOMIC FREEDOM FIGHTERS,National,24,SIGAMONEY RICHARD,PILLAY
ECONOMIC FREEDOM FIGHTERS,National,25,MAPULA JOHANNA,LEDWABA
ECONOMIC FREEDOM FIGHTERS,National,26,SAMUEL,SHABALALA
ECONOMIC FREEDOM FIGHTERS,National,27,CATHERINE LINDIWE,DZIMBA
ECONOMIC FREEDOM FIGHTERS,National,28,LEHLOHONOLO GOODWILL,MOKOENA
ECONOMIC FREEDOM FIGHTERS,National,29,MEISIE,KENNEDY
ECONOMIC FREEDOM FIGHTERS,National,30,LODEWIEKUS DANIEL,KOTZE
ECONOMIC FREEDOM FIGHTERS,National,31,SYLVIA NTOMZODWA,LALA
ECONOMIC FREEDOM FIGHTERS,National,32,RONNY RAMOTSA,MALEMA
ECONOMIC FREEDOM FIGHTERS,National,33,ROSE FRANCINA,NGWENYA
ECONOMIC FREEDOM FIGHTERS,National,34,NKOSI POTJO,MOLALA
ECONOMIC FREEDOM FIGHTERS,National,35,YERUSHKA,CHETTY
ECONOMIC FREEDOM FIGHTERS,National,36,TIYANI LYBON,MABASA
ECONOMIC FREEDOM FIGHTERS,National,37,NOMBONISO ANNIE,KLAAS-HARMAN
ECONOMIC FREEDOM FIGHTERS,National,38,GEORGE,RAPHELA
ECONOMIC FREEDOM FIGHTERS,National,39,LONDIWE EUGINE,MKHWANAZI
ECONOMIC FREEDOM FIGHTERS,National,40,THEMBA,WELE
ECONOMIC FREEDOM FIGHTERS,National,41,MANDISA SIBONGILE,MASHEGO
ECONOMIC FREEDOM FIGHTERS,National,42,AZWIAMBWI GERSON,TSHITANGANO
ECONOMIC FREEDOM FIGHTERS,National,43,KIM ELAINE,HELLER
ECONOMIC FREEDOM FIGHTERS,National,44,VUKANI,NDLOVU
ECONOMIC FREEDOM FIGHTERS,National,45,MONA LISA,ISAACS
ECONOMIC FREEDOM FIGHTERS,National,46,SIPHILA HENRY,MTHUNZI
ECONOMIC FREEDOM FIGHTERS,National,47,MPOLAYE ALIMA,THOLE
ECONOMIC FREEDOM FIGHTERS,National,48,JULIUS AUFI,MELANZI
ECONOMIC FREEDOM FIGHTERS,National,49,MAKOTI SIBONGILE,KHAWULA
ECONOMIC FREEDOM FIGHTERS,National,50,VELLY MAKASANA,MANZINI
ECONOMIC FREEDOM FIGHTERS,National,51,NTSAKO PRECIOUS,MKHABELA
ECONOMIC FREEDOM FIGHTERS,National,52,SIYABULELA MCANDY,PETER
ECONOMIC FREEDOM FIGHTERS,National,53,KGOTSO ZACHARIAH,MORAPELA
ECONOMIC FREEDOM FIGHTERS,National,54,SAMUEL THEMBENI,MABUNDA
ECONOMIC FREEDOM FIGHTERS,National,55,TSHADINYANE ELIZABETH,MOSEMENG
ECONOMIC FREEDOM FIGHTERS,National,56,SENTLETSE LIONEL,DIAKANYO
ECONOMIC FREEDOM FIGHTERS,National,57,SERIALONG PAULINA,MALETE
ECONOMIC FREEDOM FIGHTERS,National,58,JOHANNES BILLYBOY,MASHIFANE
ECONOMIC FREEDOM FIGHTERS,National,59,FLORENCE,DANIELS
ECONOMIC FREEDOM FIGHTERS,National,60,KOENA DAVID,MANAMELA
ECONOMIC FREEDOM FIGHTERS,National,61,GODFREY MOJAKI,TSOAI
ECONOMIC FREEDOM FIGHTERS,National,62,MAGEZI JAMES,CHAUKE
ECONOMIC FREEDOM FIGHTERS,National,63,BETTY KEDISALETSE,DIALE
ECONOMIC FREEDOM FIGHTERS,National,64,MOLETSANE SIMON,MOLETSANE
ECONOMIC FREEDOM FIGHTERS,National,65,MONWABISI,DUNA
ECONOMIC FREEDOM FIGHTERS,National,66,JOHANNES NTSHUBA,SEAKGOE
ECONOMIC FREEDOM FIGHTERS,National,67,SELAELO REGINA,MPHAHLELE
ECONOMIC FREEDOM FIGHTERS,National,68,JABAVU JOHN,SEBOLAI
ECONOMIC FREEDOM FIGHTERS,National,69,ALINA MANTWA,KOBO
ECONOMIC FREEDOM FIGHTERS,National,70,KOMASEROTO BENJAMIN,DISOLOANE
ECONOMIC FREEDOM FIGHTERS,National,71,MAUREEN MADINOGE,MAKGALENG
ECONOMIC FREEDOM FIGHTERS,National,72,BERNARD DANIEL,JOSEPH
ECONOMIC FREEDOM FIGHTERS,National,73,SHEILA,ENGELBRECHT
ECONOMIC FREEDOM FIGHTERS,National,74,SABELO SYDNEY,NKAMBULE
ECONOMIC FREEDOM FIGHTERS,National,75,LUNGILE CLAIRE,MNGUNI
ECONOMIC FREEDOM FIGHTERS,National,76,TRYAGAIN MUSA,NOVELA
ECONOMIC FREEDOM FIGHTERS,National,77,MOKGADI WENDY,SEEMELA
ECONOMIC FREEDOM FIGHTERS,National,78,DASSY GCOBANI,NDZONGANA
ECONOMIC FREEDOM FIGHTERS,National,79,BONGIWE,NEWU
ECONOMIC FREEDOM FIGHTERS,National,80,GOITSEONE BENJAMIN,LEBOKO
ECONOMIC FREEDOM FIGHTERS,National,81,LINDA,MADONDILE
ECONOMIC FREEDOM FIGHTERS,National,82,ZANOXOLO SHELFORD,TWALO
ECONOMIC FREEDOM FIGHTERS,National,83,BABAYI VUSI,MATHE
ECONOMIC FREEDOM FIGHTERS,National,84,RACHEL MANKANYE,MOILA
ECONOMIC FREEDOM FIGHTERS,National,85,MOSES MANGALANI,SIBUYI
ECONOMIC FREEDOM FIGHTERS,National,86,DIATILE EDNA,MOLIFE
ECONOMIC FREEDOM FIGHTERS,National,87,VUSIWANA EMANUEL,MTILENI
ECONOMIC FREEDOM FIGHTERS,National,88,ITUMELENG CONSTANCE,TAU
ECONOMIC FREEDOM FIGHTERS,National,89,HOFFINEL,NTOBENG
ECONOMIC FREEDOM FIGHTERS,National,90,VUYISEKA FAITH,SAM
ECONOMIC FREEDOM FIGHTERS,National,91,DANNY ANDRIES,JONAS
ECONOMIC FREEDOM FIGHTERS,National,92,ANDELINE,GHAFOOR
ECONOMIC FREEDOM FIGHTERS,National,93,LWAZI MDUDUZI,NTOMBELA
ECONOMIC FREEDOM FIGHTERS,National,94,JETRICK,SESHOKA
ECONOMIC FREEDOM FIGHTERS,National,95,VANESSA IDA,MNGCELE
ECONOMIC FREEDOM FIGHTERS,National,96,DESMOND,MAKATIES
ECONOMIC FREEDOM FIGHTERS,National,97,NATASHA VUYOLWETHU,SUKWINI
ECONOMIC FREEDOM FIGHTERS,National,98,PHIKE HAROLD JOSEPH,KAPHIOA
ECONOMIC FREEDOM FIGHTERS,National,99,NOMASWAZI URSHULA,NKAMBULE
ECONOMIC FREEDOM FIGHTERS,National,100,MONNAMOHOLO JEREMIA,LENAKE
ECONOMIC FREEDOM FIGHTERS,National,101,NOSIPHIWO,DWENGA
ECONOMIC FREEDOM FIGHTERS,National,102,MATSHIDISO MATHEWS,BOTSWE
ECONOMIC FREEDOM FIGHTERS,National,103,MAMMOSA BETTIE,MOKHATSI
ECONOMIC FREEDOM FIGHTERS,National,104,LUTHANDO,AMOS
ECONOMIC FREEDOM FIGHTERS,National,105,PHETOLA THOMAS,RAKIMANE
ECONOMIC FREEDOM FIGHTERS,National,106,BENET JOSEPH,MOLEFE
ECONOMIC FREEDOM FIGHTERS,National,107,NONCEBA MODA,MZOZANA
ECONOMIC FREEDOM FIGHTERS,National,108,ALFRED LANDWA,SKHOSANA
ECONOMIC FREEDOM FIGHTERS,National,109,BORONAMANG VERONICA,MATILO
ECONOMIC FREEDOM FIGHTERS,National,110,NKULULEKO BRIAN,NKOSI
ECONOMIC FREEDOM FIGHTERS,National,111,CEBISILE BRIDGET,SHANGASE
ECONOMIC FREEDOM FIGHTERS,National,112,REUBEN PAKO,MOLATLHEGI
ECONOMIC FREEDOM FIGHTERS,National,113,NELISWA MARGARET,MBULANA
ECONOMIC FREEDOM FIGHTERS,National,114,THAPELO GILBERT,MOTHIBI
ECONOMIC FREEDOM FIGHTERS,National,115,PHUMZA FAITH,TOYS
ECONOMIC FREEDOM FIGHTERS,National,116,KABELO DANIEL,TSHITE
ECONOMIC FREEDOM FIGHTERS,National,117,MOIPONE RUTH,RABOROKO
ECONOMIC FREEDOM FIGHTERS,National,118,KWENA LESLEY,MOJELA
ECONOMIC FREEDOM FIGHTERS,National,119,BOITUMELO MARSELINA,RADEBE
ECONOMIC FREEDOM FIGHTERS,National,120,LEBOGANG JOSEPH,MONAHENG
ECONOMIC FREEDOM FIGHTERS,National,121,REAMOGETSE BONOLO INGRID,MOCWALEDI
ECONOMIC FREEDOM FIGHTERS,National,122,NHLANHLA LUCKY ARTHUR,BUTHELEZI
ECONOMIC FREEDOM FIGHTERS,National,123,HILDA,MOROMETSE
ECONOMIC FREEDOM FIGHTERS,National,124,BRIAN AUBREY,TAWANA
ECONOMIC FREEDOM FIGHTERS,National,125,THABANG MOJALEFA GREGORY,MAFATLE
ECONOMIC FREEDOM FIGHTERS,National,126,THANDISIZWE,MASABALALA
ECONOMIC FREEDOM FIGHTERS,National,127,OSCAR ROBERT SIPHIWE,MTHEMBU
ECONOMIC FREEDOM FIGHTERS,National,128,NTOMBOXOLO,RETJIE
ECONOMIC FREEDOM FIGHTERS,National,129,ZANDILE FORTUNATE,KHUZWAYO
ECONOMIC FREEDOM FIGHTERS,National,130,MPHO JOSEPH,RAMATLAMA
ECONOMIC FREEDOM FIGHTERS,National,131,MAPULE ANGELINA,VETO
ECONOMIC FREEDOM FIGHTERS,National,132,MALEFETSANE RICHARD,MBELE
ECONOMIC FREEDOM FIGHTERS,National,133,EVAH YVONNE,MNISI
ECONOMIC FREEDOM FIGHTERS,National,134,OBAKENG LESLY,LECHUTI
ECONOMIC FREEDOM FIGHTERS,National,135,PORTIA,MALEFANE
ECONOMIC FREEDOM FIGHTERS,National,136,RONALD JOHN,FEBRUARIE
ECONOMIC FREEDOM FIGHTERS,National,137,THABO ISHMAIL,SEHLOHO
ECONOMIC FREEDOM FIGHTERS,National,138,TSOMANE ANDRIES,KOTO
ECONOMIC FREEDOM FIGHTERS,National,139,LIZZY MATSHEGO,MAKWELA
ECONOMIC FREEDOM FIGHTERS,National,140,LEWELE JOHN,MODISENYANE
ECONOMIC FREEDOM FIGHTERS,National,141,KENEILWE DORCAS,MARUMO
ECONOMIC FREEDOM FIGHTERS,National,142,SIBUSISO BLESSING,MTHIYANE
ECONOMIC FREEDOM FIGHTERS,National,143,NGWANAMOTHUNYE SUZAN,MASANGU
ECONOMIC FREEDOM FIGHTERS,National,144,PATRICK,SINDANE
ECONOMIC FREEDOM FIGHTERS,National,145,LORNA,GQANGENI
ECONOMIC FREEDOM FIGHTERS,National,146,GLADWIN,KHAIYANE
ECONOMIC FREEDOM FIGHTERS,National,147,SELINAH KEODIHETSE,LESLEY
ECONOMIC FREEDOM FIGHTERS,National,148,MMELI JULIUS,MDLULI
ECONOMIC FREEDOM FIGHTERS,National,149,PHUMLA,SILIMELA
ECONOMIC FREEDOM FIGHTERS,National,150,PRINCE,MABIRIMISA
ECONOMIC FREEDOM FIGHTERS,National,151,BONGIWE MONICA,MGWABA
ECONOMIC FREEDOM FIGHTERS,National,152,MATOME ERIC,MACHAKA
ECONOMIC FREEDOM FIGHTERS,National,153,DESIREE BOITSHEPO,NDLOVU
ECONOMIC FREEDOM FIGHTERS,National,154,NICHOLOUS PRO,KHOZA
ECONOMIC FREEDOM FIGHTERS,National,155,SYLVIA KEGOMODICWE,SAKU
ECONOMIC FREEDOM FIGHTERS,National,156,SIPHO GIFT,SIBIYA
ECONOMIC FREEDOM FIGHTERS,National,157,GOLEBILEMANG IRENE,MOGOROSI
ECONOMIC FREEDOM FIGHTERS,National,158,SONGEZO WALTER,MPETENG
ECONOMIC FREEDOM FIGHTERS,National,159,ONTISITSE JOEL,LOETO
ECONOMIC FREEDOM FIGHTERS,National,160,TEBOHO JOHN,TSHABALALA
ECONOMIC FREEDOM FIGHTERS,National,161,KEOLEBOGILE GERELDINE,KILELO
ECONOMIC FREEDOM FIGHTERS,National,162,MPHIKELELI JOSTAH,SIBANYONI
ECONOMIC FREEDOM FIGHTERS,National,163,MPHO CLEMENTINE,SKEIMAN
ECONOMIC FREEDOM FIGHTERS,National,164,MAMPURU MAKUDUELE,MAMPURU
ECONOMIC FREEDOM FIGHTERS,National,165,TSHWAROYAONE CHRISTINAH,MOILWE
ECONOMIC FREEDOM FIGHTERS,National,166,LUCAS YENZEKILE,NDATA
ECONOMIC FREEDOM FIGHTERS,National,167,RICCARDO,STEYN
ECONOMIC FREEDOM FIGHTERS,National,168,MPHO CHRISTINA,POONE
ECONOMIC FREEDOM FIGHTERS,National,169,REGINALD SIBONGISENI,NGCOBO
ECONOMIC FREEDOM FIGHTERS,National,170,SONJA YOLANDA,MAASDORP
ECONOMIC FREEDOM FIGHTERS,National,171,SEBASTIAN KABELO,NANIE
ECONOMIC FREEDOM FIGHTERS,National,172,MONICA NIKIWE,PHEPHENG
ECONOMIC FREEDOM FIGHTERS,National,173,LUFUNO DANIEL,GOGORO
ECONOMIC FREEDOM FIGHTERS,National,174,JOHANNAH MMABALE,MOLEBA
ECONOMIC FREEDOM FIGHTERS,National,175,KHULEZWENI SIMPHIWE,HLABISA
ECONOMIC FREEDOM FIGHTERS,National,176,SHIRLEY MOTSHEGOANE,MOKGOTHO
ECONOMIC FREEDOM FIGHTERS,National,177,RATSHOLWANE SHADRACK,LIPOKO
ECONOMIC FREEDOM FIGHTERS,National,178,LERATO,MAKHALE
ECONOMIC FREEDOM FIGHTERS,National,179,NOLONWABO,NGENDANE
ECONOMIC FREEDOM FIGHTERS,National,180,TEBATSO CAROLINE,MAIBI
ECONOMIC FREEDOM FIGHTERS,National,181,ELIPHUS LESIBA,MOSELANE
ECONOMIC FREEDOM FIGHTERS,National,182,GRACE NNANA,MATHE
ECONOMIC FREEDOM FIGHTERS,National,183,LESEGO THANDI,MNGOMEZULU
ECONOMIC FREEDOM FIGHTERS,National,184,PHEZUKONKE ALEX,NTETHA
ECONOMIC FREEDOM FIGHTERS,National,185,NHLANHLA PETER,KUBEKA
ECONOMIC FREEDOM FIGHTERS,National,186,SELOME PETROSE,MAMATU
ECONOMIC FREEDOM FIGHTERS,National,187,NTEBALENG,MALEPE
ECONOMIC FREEDOM FIGHTERS,National,188,RICHARD TUMELO,MOLUSI
ECONOMIC FREEDOM FIGHTERS,National,189,MOLELEKENG NONKIE,MOTSEKOA
ECONOMIC FREEDOM FIGHTERS,National,190,PIET,REIGERT
ECONOMIC FREEDOM FIGHTERS,National,191,MAKGADI ISAAC,MOSOMANE
ECONOMIC FREEDOM FIGHTERS,National,192,ANDRÉ MARLIN,TIMOTHEUS
ECONOMIC FREEDOM FIGHTERS,National,193,THEMBISILE ANGEL,KHANYILE
ECONOMIC FREEDOM FIGHTERS,National,194,LUCKY MDUDUZI,SHONGWE
ECONOMIC FREEDOM FIGHTERS,National,195,NKAHISENG REGINAH,SEFUME
ECONOMIC FREEDOM FIGHTERS,National,196,ADAM,SIBUYI
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,1,ASANDA,MATSHOBENI
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,2,SIPHIWO,MAVUSO
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,3,CYNTHIA THEMBEKA,NGXINGOLO
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,4,NOMBONISO VIVIAN,NUNWANA
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,5,PHINDIWE,KABA
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,6,SINGQI,MVUMBI
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,7,ZOLANI PATRIC,MBOVU
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,8,BUTLER XOLO,MGEBISA
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,9,SIHLE KEVIN,NDLELA
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,10,LUNGA,TUSE
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,11,ARNOLD MTHUTHUZELI,SPECMAN
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,12,WELCOME,MOOROSI
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,13,XOLANI,MAPUNDU
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,14,ZACHARIA MONGAMELI,BESIE
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,15,SIYABONGA,MLILO
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,16,VUYOKAZI,KETABAHLE
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,17,GCOBISA EUDORA,BOMELA
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,18,NOKULINDA THELMA,LANGA
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,19,NONTSIKELELO,SITHUNZI
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,20,NKULULEKO,GILI
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,21,BONGANI THEOPHILUS,JONA
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,22,ZWELENKOSI,NGIDI
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,23,MONDE,JACK
ECONOMIC FREEDOM FIGHTERS,Regional: Eastern Cape,24,NOMAKHOSAZANA LAWRENCIA,DWAYISE
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,1,KGOTSO ZACHARIAH,MORAPELA
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,2,TSHADINYANE ELIZABETH,MOSEMENG
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,3,MALEFETSANE RICHARD,MBELE
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,4,BONGINKOSI MHLOPHEKI,MATHE
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,5,MOIPONE RUTH,RABOROKO
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,6,ARIAL PERCEVEL,KOTZEE
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,7,MATSHIDISO EMILY,MPOPO
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,8,GODFREY MOJAKI,TSOAI
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,9,MPONTSHENG LISA,MOSIA
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,10,FUSI STEPHEN,MACHEKA
ECONOMIC FREEDOM FIGHTERS,Regional: Free State,11,MOHANELOA SAREL,TSOAELI
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,1,KHANYISILE,LITCHFIELD-TSHABALALA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,2,DILIZA LUCKY,TWALA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,3,KHUMBUZA,BAVU
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,4,MMELI JULIUS,MDLULI
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,5,REBECCA GETRUDE MMAMOKGOLO,MONCHUSI
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,6,STEPHEN RESEMATE,CHAUKE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,7,LESEGO THANDI,MNGOMEZULU
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,8,ABETINICO,MATHOLE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,9,RUTH BALOIBOTLHE,MOGATWE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,10,KGOPELO MOGAILE,HOLLO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,11,MAPULE ANGELINA,VETO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,12,CHARLES MALOSE,TLOUANE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,13,PHILDA KHABONINA,ZWANE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,14,WISANI KNOX,KHOSA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,15,KHADIJAH PATRICIA ZILAYILE,GWALA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,16,MAGWAILE OLIVER,MABOGWANA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,17,JUDY NDOSHI,SIBIYA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,18,NKOSANA AMON,MIYA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,19,PRECIOUS MPHO,MOTAUNG
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,20,FRANKLIN,BOWKER
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,21,TAKALANI PRECIOUS,MAIWASHE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,22,MOSELANTJA PHETRONELA,MAKHUPANE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,23,DONALD,MABUNDA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,24,MATSHWENE CHARMAINE,SEBOYA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,25,ITANI EDWIN,MUKWEVHO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,26,LAYANI LETTERS,MOTHOMBENI
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,27,THATO GIFT,PATO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,28,KABELO THUHU,HLAGALA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,29,ROFHIWA BOETIE,KGOPANA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,30,DITHEBELE LAZARUS,MALEMA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,31,NTEBUHENG PRECIOUS,MNGUNI
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,32,OSCAR ROBERT SIPHIWE,MTHEMBU
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,33,DESIREE BOITSHEPO,NDLOVU
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,34,JOSEPH,MANANA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,35,MILLICENT NONTSIKELELO,LUXOMO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,36,MOHALE SOLOMON,RAPHADU
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,37,LUANDA NOMTHANDAZO,NGCOBO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,38,JOHN LESETJA,LEKGOTHOANE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,39,NONHLANHLA PRETTY,RADEBE
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,40,SELLO ERICK,BALOYI
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,41,SEILATSATSI AGNES,MAPHELA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,42,THOMAS,MADIA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,43,MAPHOTO DAVID,MOLEPO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,44,ELLEN,LEKGETHO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,45,ZORRO PHILLIP MOLATO,BOSHIELO
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,46,DIPUO ESTHER,BOGOPA
ECONOMIC FREEDOM FIGHTERS,Regional: Gauteng,47,LANGA PETRUS,MATSEKA
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,1,MAKOTI SIBONGILE,KHAWULA
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,2,SIBONAKALISO PHILLIP,MHLONGO
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,3,VARUSCA,FYNN
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,4,SIBUSISO PETER,HADEBE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,5,LUNGILE CLAIRE,MNGUNI
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,6,LUCKY INNOCENT,DLAMINI
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,7,BAWINILE,MSOMI
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,8,BONGANE FLOYD,MSANE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,9,NOMKHOSI PRETTY,CELE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,10,SIBUSISO BLESSING,MTHIYANE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,11,PHEZUKONKE ALEX,NTETHA
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,12,LEKOA EWART,LEKOKO
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,13,ALFRED MTHOKOZISI,MYENDE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,14,DIATILE EDNA,MOLIFE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,15,NKULULEKO NKONZO,NGUBANE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,16,BONGIWE MONICA,MGWABA
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,17,SINDISIWE PRISCILLA,TSHABALALA
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,18,NTUTHUKO GOODENOUGH,MKHWANAZI
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,19,FEZILE TRACY,LUVUNO
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,20,ZONDLE,MSOBOMVU
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,21,CEBISILE BRIDGET,SHANGASE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,22,JOYCE NOMPUMELELO,MKHIZE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,23,SINENHLANHLA PETROS,NTSHANGASE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,24,THEMBI PORTIA,MSANE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,25,PHAKAMANI,DLAMINI
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,26,THULELENI PEARL,NGCOBO
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,27,THEMBINKOSI SIPHAMANDLA,NYONGWANA
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,28,ZANDILE FORTUNATE,KHUZWAYO
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,29,VUSUMUZI PHILLIP,SIMAMANE
ECONOMIC FREEDOM FIGHTERS,Regional: KwaZulu-Natal,30,MBALI PEARL,MNCWANGO
