STATE NAME,STATE CODE,LGA NAME,LGA CODE,WARD NAME,WARD CODE
KANO,KN,BUNKURE,06,SANDA,10
KANO,KN,DALA,07,ADAKAWA,01
KANO,KN,DALA,07,BAKIN RUWA,02
KANO,KN,DALA,07,DALA,03
KANO,KN,DALA,07,DOGON NAMA,04
KANO,KN,DALA,07,GOBIRAWA,05
KANO,KN,DALA,07,GWAMMAJA,06
KANO,KN,DALA,07,KABUWAYA,07
KANO,KN,DALA,07,KANTUDU,08
KANO,KN,DALA,07,KOFAR MAZUGAL,09
KANO,KN,DALA,07,KOFAR RUWA,10
KANO,KN,DALA,07,MADIGAWA,11
KANO,KN,DALA,07,YALWA,12
KANO,KN,DANBATA,08,AJUMAWA,01
KANO,KN,DANBATA,08,DANBATTA EAST,02
KANO,KN,DANBATA,08,DANBATTA WEST,03
KANO,KN,DANBATA,08,FAGWALAWA,04
KANO,KN,DANBATA,08,GORON MAJE,05
KANO,KN,DANBATA,08,GWANDA,06
KANO,KN,DANBATA,08,GWARABJAWA,07
KANO,KN,DANBATA,08,KORE,08
KANO,KN,DANBATA,08,SAIDAWA,09
KANO,KN,DANBATA,08,SANSAN,10
KANO,KN,DAWAKI KUDU,09,DABAR KWARI,01
KANO,KN,DAWAKI KUDU,09,DANBAGIWA,02
KANO,KN,DAWAKI KUDU,09,DAWAKI,03
KANO,KN,DAWAKI KUDU,09,DAWAKIJI,04
KANO,KN,DAWAKI KUDU,09,DOSAN,05
KANO,KN,DAWAKI KUDU,09,GANO,06
KANO,KN,DAWAKI KUDU,09,GURJIYA,07
KANO,KN,DAWAKI KUDU,09,JIDO,08
KANO,KN,DAWAKI KUDU,09,TAMBURAWA,09
KANO,KN,DAWAKI KUDU,09,TSAKUWA,10
KANO,KN,DAWAKI KUDU,09,UNGUWAR DUNIYA,11
KANO,KN,DAWAKI KUDU,09,YANBARAU,12
KANO,KN,DAWAKI KUDU,09,YANKATSARI,13
KANO,KN,DAWAKI KUDU,09,YARGAYA,14
KANO,KN,DAWAKI KUDU,09,ZOGARAWA,15
KANO,KN,DAWAKI TOFA,10,DAWAKI EAST,01
KANO,KN,DAWAKI TOFA,10,DAWAKI WEST,02
KANO,KN,DAWAKI TOFA,10,DAWANAU,03
KANO,KN,DAWAKI TOFA,10,DAN GUGUWA,04
KANO,KN,DAWAKI TOFA,10,GANDUJE,05
KANO,KN,DAWAKI TOFA,10,GARGARI,06
KANO,KN,DAWAKI TOFA,10,JALLI,07
KANO,KN,DAWAKI TOFA,10,KWA,08
KANO,KN,DAWAKI TOFA,10,MARKE,09
KANO,KN,DAWAKI TOFA,10,TATTARAWA,10
KANO,KN,DAWAKI TOFA,10,TUMFAFI,11
KANO,KN,DOGUWA,11,DARIYA,01
KANO,KN,DOGUWA,11,DOGON KAWO,02
KANO,KN,DOGUWA,11,DUGUWA,03
KANO,KN,DOGUWA,11,FALGORE,04
KANO,KN,DOGUWA,11,MARAKU,05
KANO,KN,DOGUWA,11,RAGADA,06
KANO,KN,DOGUWA,11,RIRIWAI,07
KANO,KN,DOGUWA,11,TAGWAYE,08
KANO,KN,DOGUWA,11,UNGUWAR NATSOHUWA,09
KANO,KN,DOGUWA,11,ZAINABI,10
KANO,KN,FAGGE,12,FAGGE A,01
KANO,KN,FAGGE,12,FAGGE B,02
KANO,KN,FAGGE,12,FAGGE C,03
KANO,KN,FAGGE,12,FAGGE D,04
KANO,KN,FAGGE,12,FAGGE E,05
KANO,KN,FAGGE,12,KWACHIRI,06
KANO,KN,FAGGE,12,RIJIYAR LEMO,07
KANO,KN,FAGGE,12,SABONGARI EAST,08
KANO,KN,FAGGE,12,SABONGARI WEST,09
KANO,KN,FAGGE,12,YAMMATA,10
KANO,KN,GABASAWA,13,GABASAWA,01
KANO,KN,GABASAWA,13,GARUN DANGA,02
KANO,KN,GABASAWA,13,JODA,03
KANO,KN,GABASAWA,13,KARMAKI,04
KANO,KN,GABASAWA,13,MEKIYA,05
KANO,KN,GABASAWA,13,TARAUNI,06
KANO,KN,GABASAWA,13,YANTAR AREWWA,07
KANO,KN,GABASAWA,13,YAUTAR KUDU,08
KANO,KN,GABASAWA,13,YUMBU,09
KANO,KN,GABASAWA,13,ZAKIRAI,10
KANO,KN,GABASAWA,13,ZUGACHI,11
KANO,KN,GARKO,14,DAL,01
KANO,KN,GARKO,14,GARIN ALI,02
KANO,KN,GARKO,14,GARKO,03
KANO,KN,GARKO,14,GURJIYA,04
KANO,KN,GARKO,14,KAFIN MALAMAI,05
KANO,KN,GARKO,14,KATUMARI,06
KANO,KN,GARKO,14,KWAS,07
KANO,KN,GARKO,14,RABA,08
KANO,KN,GARKO,14,SARINA,09
KANO,KN,GARKO,14,ZAKARAWA,10
KANO,KN,GARUN MALAM,15,CHIROMAWA,01
KANO,KN,GARUN MALAM,15,DORAWAR-SALLAU,02
KANO,KN,GARUN MALAM,15,FANKURUN,03
KANO,KN,GARUN MALAM,15,GARUN BABBA,04
KANO,KN,GARUN MALAM,15,GARUN MALAM,05
KANO,KN,GARUN MALAM,15,JOBAWA,06
KANO,KN,GARUN MALAM,15,KADAWA,07
KANO,KN,GARUN MALAM,15,MAKWARO,08
KANO,KN,GARUN MALAM,15,YAD AKWARI,09
KANO,KN,GARUN MALAM,15,YALWAN YADAKWARI,10
KANO,KN,GAYA,16,BALAN,01
KANO,KN,GAYA,16,GAYA AREWA,02
KANO,KN,GAYA,16,GAYA KUDU,03
KANO,KN,GAYA,16,GAMARYA,04
KANO,KN,GAYA,16,GAMOJI,05
KANO,KN,GAYA,16,KADEMI,06
KANO,KN,GAYA,16,KAZURAWA,07
KANO,KN,GAYA,16,MAIMAKAWA,08
KANO,KN,GAYA,16,SHAGOGO,09
KANO,KN,GAYA,16,WUDILAWA,10
KANO,KN,GEZAWA,17,BABAWA,01
KANO,KN,GEZAWA,17,GAWO,02
KANO,KN,GEZAWA,17,GEZAWA,03
KANO,KN,GEZAWA,17,JOGANA,04
KANO,KN,GEZAWA,17,KETAWA,05
KANO,KN,GEZAWA,17,MESAR-TUDU,06
KANO,KN,GEZAWA,17,SARARIN-GEZAWA,07
KANO,KN,GEZAWA,17,TSAMIYA-BABBA,08
KANO,KN,GEZAWA,17,TUMBAU,09
KANO,KN,GEZAWA,17,WANGARA,10
KANO,KN,GEZAWA,17,ZANGO,11
KANO,KN,GWALE,18,DANDAGO,01
KANO,KN,GWALE,18,DISO,02
KANO,KN,GWALE,18,DORAYI,03
KANO,KN,GWALE,18,GALADANCHI,04
KANO,KN,GWALE,18,GORON DUTSE,05
KANO,KN,GWALE,18,GWALE,06
KANO,KN,GWALE,18,GYARANYA,07
KANO,KN,GWALE,18,KABUGA,08
KANO,KN,GWALE,18,MANDAWARI,09
KANO,KN,GWALE,18,SANI MAI MAGGE,10
KANO,KN,GWARZO,19,GETSO,01
KANO,KN,GWARZO,19,GWARZO,02
KANO,KN,GWARZO,19,JAMA' A,03
KANO,KN,GWARZO,19,KARA,04
KANO,KN,GWARZO,19,KUTAMA,05
KANO,KN,GWARZO,19,LAKWAYA,06
KANO,KN,GWARZO,19,MADADI,07
KANO,KN,GWARZO,19,MAINIKA,08
KANO,KN,GWARZO,19,SABON BIRNI,09
KANO,KN,GWARZO,19,UNGUWAR TUDU,10
KANO,KN,KABO,20,DUGABAU,01
KANO,KN,KABO,20,DURUN,02
KANO,KN,KABO,20,GAMMO,03
KANO,KN,KABO,20,GARO,04
KANO,KN,KABO,20,GODIYA,05
KANO,KN,KABO,20,GUDE,06
KANO,KN,KABO,20,HAUWADE,07
KANO,KN,KABO,20,KABO,08
KANO,KN,KABO,20,KANWA,09
KANO,KN,KABO,20,MASANAWA,10
KANO,KN,KANO MUNICIPAL,21,CHEDI,01
KANO,KN,KANO MUNICIPAL,21,DAN'AGUNDI,02
KANO,KN,KANO MUNICIPAL,21,GANDUN ALBASA,03
KANO,KN,KANO MUNICIPAL,21,JAKARA,04
KANO,KN,KANO MUNICIPAL,21,KANKAROFI,05
KANO,KN,KANO MUNICIPAL,21,SHAHUCHI,06
KANO,KN,KANO MUNICIPAL,21,SHARADA,07
KANO,KN,KANO MUNICIPAL,21,SHESHE,08
KANO,KN,KANO MUNICIPAL,21,TUDUN NUFAWA,09
KANO,KN,KANO MUNICIPAL,21,TUDUN WAZIRCHI,10
KANO,KN,KANO MUNICIPAL,21,YAKASAI,11
KANO,KN,KANO MUNICIPAL,21,ZAITAWA,12
KANO,KN,KANO MUNICIPAL,21,ZANGO,13
KANO,KN,KARAYE,22,DAURA,01
KANO,KN,KARAYE,22,KAFIN DAFGA,02
KANO,KN,KARAYE,22,KARAYE,03
KANO,KN,KARAYE,22,KURUGU,04
KANO,KN,KARAYE,22,KWANYAWA,05
KANO,KN,KARAYE,22,TUDUN KAYA,06
KANO,KN,KARAYE,22,TURAWA,07
KANO,KN,KARAYE,22,UNGUWAR HAJJI,08
KANO,KN,KARAYE,22,YAMMEDI,09
KANO,KN,KARAYE,22,YOLA,10
KANO,KN,KIBIYA,23,DURBA,01
KANO,KN,KIBIYA,23,FAMMAR,02
KANO,KN,KIBIYA,23,FASSI,03
KANO,KN,KIBIYA,23,KADIGAWA,04
KANO,KN,KIBIYA,23,KAHU,05
KANO,KN,KIBIYA,23,KIBIYA I,06
KANO,KN,KIBIYA,23,KIBIYA II,07
KANO,KN,KIBIYA,23,NARIYA,08
KANO,KN,KIBIYA,23,TARAI,09
KANO,KN,KIBIYA,23,UNGUWAR GAI,10
KANO,KN,KIRU,24,BA'AWA,01
KANO,KN,KIRU,24,BADAFI,02
KANO,KN,KIRU,24,BARGONI,03
KANO,KN,KIRU,24,BAUDA,04
KANO,KN,KIRU,24,DANGORA,05
KANO,KN,KIRU,24,DANSOHIYA,06
KANO,KN,KIRU,24,DASHI,07
KANO,KN,KIRU,24,GALADIMAWA,08
KANO,KN,KIRU,24,KIRU,09
KANO,KN,KIRU,24,KOGO,10
KANO,KN,KIRU,24,MARAKU,11
KANO,KN,KIRU,24,TSAUDAWA,12
KANO,KN,KIRU,24,YAKO,13
KANO,KN,KIRU,24,YALWA,14
KANO,KN,KIRU,24,ZUWO,15
KANO,KN,KUMBOTSO,25,CHALLAWA,01
KANO,KN,KUMBOTSO,25,CHIRANCHI,02
KANO,KN,KUMBOTSO,25,DANBARE,03
KANO,KN,KUMBOTSO,25,DANMALIKI,04
KANO,KN,KUMBOTSO,25,GURINGAWA,05
KANO,KN,KUMBOTSO,25,KUMBOTSO,06
KANO,KN,KUMBOTSO,25,KUREKEN SANI,07
KANO,KN,KUMBOTSO,25,MARIRI,08
KANO,KN,KUMBOTSO,25,NA'IBAWA,09
KANO,KN,KUMBOTSO,25,PANSHEKARA,10
KANO,KN,KUMBOTSO,25,UNGUWAR RIMI,11
KANO,KN,KUNCHI,26,BUMAI,01
KANO,KN,KUNCHI,26,GARIN SHEME,02
KANO,KN,KUNCHI,26,GWARMAI,03
KANO,KN,KUNCHI,26,KASUWAR KUKA,04
KANO,KN,KUNCHI,26,KUNCHI,05
KANO,KN,KUNCHI,26,MATAN FADA,06
KANO,KN,KUNCHI,26,RIDAWA,07
KANO,KN,KUNCHI,26,SHAMAKAWA,08
KANO,KN,KUNCHI,26,SHUWAKI,09
KANO,KN,KUNCHI,26,YANDADI,10
KANO,KN,KURA,27,DALILI,01
KANO,KN,KURA,27,DAN HASSAN,02
KANO,KN,KURA,27,DUKAWA,03
KANO,KN,KURA,27,GUNDUTSE,04
KANO,KN,KURA,27,KARFI,05
KANO,KN,KURA,27,KOSAWA,06
KANO,KN,KURA,27,KURA,07
KANO,KN,KURA,27,KURUNSUMAU,08
KANO,KN,KURA,27,RIGAR DUKA,09
KANO,KN,KURA,27,TANAWA,10
KANO,KN,MADOBI,28,BURJI,01
KANO,KN,MADOBI,28,CINKOSO,02
KANO,KN,MADOBI,28,GALINJA,03
KANO,KN,MADOBI,28,GORA,04
KANO,KN,MADOBI,28,KAFIN AGUR,05
KANO,KN,MADOBI,28,KANWA,06
KANO,KN,MADOBI,28,KAURA MATA,07
KANO,KN,MADOBI,28,KUBARACI,08
KANO,KN,MADOBI,28,KWANKWASO,09
KANO,KN,MADOBI,28,MADOBI,10
KANO,KN,MADOBI,28,RIKADAWA,11
KANO,KN,MADOBI,28,YAKUN,12
KANO,KN,MAKODA,29,BABBAR RIGA,01
KANO,KN,MAKODA,29,DURMA,02
KANO,KN,MAKODA,29,JIBGA,03
KANO,KN,MAKODA,29,KADANDANI,04
KANO,KN,MAKODA,29,KOGUNA,05
KANO,KN,MAKODA,29,KOREN TATSO,06
KANO,KN,MAKODA,29,MAITSIDAU,07
KANO,KN,MAKODA,29,MAKODA,08
KANO,KN,MAKODA,29,SATAME,09
KANO,KN,MAKODA,29,TANGAJI,10
KANO,KN,MAKODA,29,WAILARE,11
KANO,KN,MINJIBIR,30,AZORE,01
KANO,KN,MINJIBIR,30,GANDURWAWA,02
KANO,KN,MINJIBIR,30,KANTAMA,03
KANO,KN,MINJIBIR,30,KUNYA,04
KANO,KN,MINJIBIR,30,KURU,05
KANO,KN,MINJIBIR,30,KWARKIYA,06
KANO,KN,MINJIBIR,30,MINJIBIR,07
KANO,KN,MINJIBIR,30,SARBI,08
KANO,KN,MINJIBIR,30,TSAKIYA,09
KANO,KN,MINJIBIR,30,TSAKUWA,10
KANO,KN,MINJIBIR,30,WASAI,11
KANO,KN,NASARAWA,31,DAKATA,01
KANO,KN,NASARAWA,31,GAMA,02
KANO,KN,NASARAWA,31,GAWUNA,03
KANO,KN,NASARAWA,31,GWAGWARWA,04
KANO,KN,NASARAWA,31,GIGINYU,05
KANO,KN,NASARAWA,31,HOTORO NORTH,06
KANO,KN,NASARAWA,31,HOTORO SOUTH,07
KANO,KN,NASARAWA,31,KAWAJI,08
KANO,KN,NASARAWA,31,KAURA GOJE,09
KANO,KN,NASARAWA,31,TUDUN MURTALA,10
KANO,KN,NASARAWA,31,TUDUN WADA,11
KANO,KN,RANO,32,DAWAKI,01
KANO,KN,RANO,32,LAUSU,02
KANO,KN,RANO,32,MADACHI,03
KANO,KN,RANO,32,RANO,04
KANO,KN,RANO,32,RURUM SABON-GARI,05
KANO,KN,RANO,32,RURUM TSOHON-GARI,06
KANO,KN,RANO,32,SAJI,07
KANO,KN,RANO,32,YALWA,08
KANO,KN,RANO,32,ZINYAU,09
KANO,KN,RANO,32,ZURGU,10
KANO,KN,RIMIN GADO,33,BUTU-BUTU,01
KANO,KN,RIMIN GADO,33,DAWAKI GULU,02
KANO,KN,RIMIN GADO,33,DOKA DAWA,03
KANO,KN,RIMIN GADO,33,DUGURAWA,04
KANO,KN,RIMIN GADO,33,GULU,05
KANO,KN,RIMIN GADO,33,JILI,06
KANO,KN,RIMIN GADO,33,KAROFIN YASHI,07
KANO,KN,RIMIN GADO,33,RIMIN GADO,08
KANO,KN,RIMIN GADO,33,SAKARATSA,09
KANO,KN,RIMIN GADO,33,TAMAWA,10
KANO,KN,RIMIN GADO,33,YALWAN DANZIYAL,11
KANO,KN,RIMIN GADO,33,ZANGO DAN ABDU,12
KANO,KN,ROGO,34,BELI,01
KANO,KN,ROGO,34,FALGORE,02
KANO,KN,ROGO,34,FULATAN,03
KANO,KN,ROGO,34,GWANGWAN,04
KANO,KN,ROGO,34,JAJAYE,05
KANO,KN,ROGO,34,ROGO RUMA,06
KANO,KN,ROGO,34,ROGO SABON GARI,07
KANO,KN,ROGO,34,RUWAN BAGO,08
KANO,KN,ROGO,34,ZAREWA,09
KANO,KN,ROGO,34,ZOZA,10
KANO,KN,SHANONO,35,ALAJAWA,01
KANO,KN,SHANONO,35,DUTSEN-BAKOSHI,02
KANO,KN,SHANONO,35,FARURUWA,03
KANO,KN,SHANONO,35,GORON DUTSE,04
KANO,KN,SHANONO,35,KADAMU,05
KANO,KN,SHANONO,35,KOKIYA,06
KANO,KN,SHANONO,35,LENI,07
KANO,KN,SHANONO,35,SHAKOGI,08
KANO,KN,SHANONO,35,SHANONO,09
KANO,KN,SHANONO,35,TSAURE,10
KANO,KN,SUMAILA,36,GALA,01
KANO,KN,SUMAILA,36,GANI,02
KANO,KN,SUMAILA,36,GARFA,03
KANO,KN,SUMAILA,36,GEDIYA,04
KANO,KN,SUMAILA,36,KANAWA,05
KANO,KN,SUMAILA,36,MAGAMI,06
KANO,KN,SUMAILA,36,MASU,07
KANO,KN,SUMAILA,36,RIMI,08
KANO,KN,SUMAILA,36,RUMO,09
KANO,KN,SUMAILA,36,SITTI,10
KANO,KN,SUMAILA,36,SUMAILA,11
KANO,KN,TAKAI,37,BAGWARO,01
KANO,KN,TAKAI,37,DURBUNDE,02
KANO,KN,TAKAI,37,FAJEWA,03
KANO,KN,TAKAI,37,FALALI,04
KANO,KN,TAKAI,37,FARURUWA,05
KANO,KN,TAKAI,37,KACHAKO,06
KANO,KN,TAKAI,37,KARFI,07
KANO,KN,TAKAI,37,KUKA,08
KANO,KN,TAKAI,37,TAKAI,09
KANO,KN,TAKAI,37,ZUGA,10
KANO,KN,TARAUNI,38,BABBAN GIJI,01
KANO,KN,TARAUNI,38,DARMANAWA,02
KANO,KN,TARAUNI,38,DAURAWA,03
KANO,KN,TARAUNI,38,GYADI-GYADI AREWA,04
KANO,KN,TARAUNI,38,GYADI-GYADI KUDU,05
KANO,KN,TARAUNI,38,HOTORO (NNPC),06
KANO,KN,TARAUNI,38,KAUYEN ALU,07
KANO,KN,TARAUNI,38,TARAUNI,08
KANO,KN,TARAUNI,38,UNGUWAR GANO,09
KANO,KN,TARAUNI,38,UNGUWA UKU,10
KANO,KN,TOFA,39,DINDERE,01
KANO,KN,TOFA,39,DOKA,02
KANO,KN,TOFA,39,GAJIDA,03
KANO,KN,TOFA,39,GINSAWA,04
KANO,KN,TOFA,39,JAUBEN KUDU,05
KANO,KN,TOFA,39,JANGUZA,06
KANO,KN,TOFA,39,KWAMI,07
KANO,KN,TOFA,39,LAMBU,08
KANO,KN,TOFA,39,LANGEL,09
KANO,KN,TOFA,39,TOFA,10
KANO,KN,TOFA,39,UNGUWAR RIMI,11
KANO,KN,TOFA,39,WANGARA,12
KANO,KN,TOFA,39,YALWA KARAMA,13
KANO,KN,TOFA,39,YANOKO,14
KANO,KN,TOFA,39,YARIMAWA,15
KANO,KN,TSANYAWA,40,DADDARAWA,01
KANO,KN,TSANYAWA,40,DUNBULUN,02
KANO,KN,TSANYAWA,40,GOZAKI,03
KANO,KN,TSANYAWA,40,GURUN,04
KANO,KN,TSANYAWA,40,KABAGIWA,05
KANO,KN,TSANYAWA,40,TATSAN,06
KANO,KN,TSANYAWA,40,TSANYAWA,07
KANO,KN,TSANYAWA,40,YANGANAU,08
KANO,KN,TSANYAWA,40,YANKAMAYE,09
KANO,KN,TSANYAWA,40,ZAROGI,10
KANO,KN,TUDUN WADA,41,BABURI,01
KANO,KN,TUDUN WADA,41,BURUMBURUM,02
KANO,KN,TUDUN WADA,41,DALAWA,03
KANO,KN,TUDUN WADA,41,JANDUTSE,04
KANO,KN,TUDUN WADA,41,JITA,05
KANO,KN,TUDUN WADA,41,KAREFA,06
KANO,KN,TUDUN WADA,41,NATA'ALA,07
KANO,KN,TUDUN WADA,41,SABON GARI,08
KANO,KN,TUDUN WADA,41,TSOHOGARI,09
KANO,KN,TUDUN WADA,41,SHUWAKI,10
KANO,KN,TUDUN WADA,41,YARYASA,11
KANO,KN,UNGOGO,42,BACHIRAWA,01
KANO,KN,UNGOGO,42,GAYAWA,02
KANO,KN,UNGOGO,42,KADAWA,03
KANO,KN,UNGOGO,42,KARO,04
KANO,KN,UNGOGO,42,PANISAU,05
KANO,KN,UNGOGO,42,RANGAZA,06
KANO,KN,UNGOGO,42,RIJIYAR ZAKI,07
KANO,KN,UNGOGO,42,TUDUN FULANI,08
KANO,KN,UNGOGO,42,UNGOGO,09
KANO,KN,UNGOGO,42,YADAKUNYA,10
KANO,KN,UNGOGO,42,ZANGO,11
KANO,KN,WARAWA,43,AMARAWA,01
KANO,KN,WARAWA,43,DANLASAN,02
KANO,KN,WARAWA,43,GARIN DAU,03
KANO,KN,WARAWA,43,GOGEL,04
KANO,KN,WARAWA,43,IMAWA,05
KANO,KN,WARAWA,43,JEMAGU,06
KANO,KN,WARAWA,43,JIGAWA,07
KANO,KN,WARAWA,43,J/GALADIMA,08
KANO,KN,WARAWA,43,KATARKAWA,09
KANO,KN,WARAWA,43,MADARI MATA,10
KANO,KN,WARAWA,43,TAMBURAWAR GABAS,11
KANO,KN,WARAWA,43,TANGAR,12
KANO,KN,WARAWA,43,WARAWA,13
KANO,KN,WARAWA,43,'YAN DALLA,14
KANO,KN,WARAWA,43,'YANGIZO,15
KANO,KN,WUDIL,44,ACHIKA,01
KANO,KN,WUDIL,44,DAGUMAWA,02
KANO,KN,WUDIL,44,DANKAZA,03
KANO,KN,WUDIL,44,DARKI,04
KANO,KN,WUDIL,44,INDABO,05
KANO,KN,WUDIL,44,KAUSANI,06
KANO,KN,WUDIL,44,LAJAWA,07
KANO,KN,WUDIL,44,SABON GARI,08
KANO,KN,WUDIL,44,UTAI,09
KANO,KN,WUDIL,44,WUDIL,10
KATSINA,KT,BAKORI,01,BAKORI A,01
KATSINA,KT,BAKORI,01,BAKORI B,02
KATSINA,KT,BAKORI,01,KURAMI/YANKWANI,03
KATSINA,KT,BAKORI,01,DAWAN MUSA,04
KATSINA,KT,BAKORI,01,TSIGA,05
KATSINA,KT,BAKORI,01,KABOMO,06
KATSINA,KT,BAKORI,01,BARDE/KWANTAKWARAN,07
KATSINA,KT,BAKORI,01,JARGABA,08
KATSINA,KT,BAKORI,01,KAKUMI,09
KATSINA,KT,BAKORI,01,GUGA,10
KATSINA,KT,BAKORI,01,KANDARAWA,11
KATSINA,KT,BATAGARAWA,02,BATAGARAWA A,01
KATSINA,KT,BATAGARAWA,02,BATAGARAWA B,02
KATSINA,KT,BATAGARAWA,02,DANDAGORO,03
KATSINA,KT,BATAGARAWA,02,AJIWA,04
KATSINA,KT,BATAGARAWA,02,TSANNI,05
KATSINA,KT,BATAGARAWA,02,JINO,06
KATSINA,KT,BATAGARAWA,02,BARAWA,07
KATSINA,KT,BATAGARAWA,02,BAKIYAWA,08
KATSINA,KT,BATAGARAWA,02,KAYAUKI,09
KATSINA,KT,BATAGARAWA,02,YARGAMJI,10
KATSINA,KT,BATSARI,03,BATSARI,01
KATSINA,KT,BATSARI,03,MANAWA,02
KATSINA,KT,BATSARI,03,WAGINI,03
KATSINA,KT,BATSARI,03,ABADAU/KAGARA,04
KATSINA,KT,BATSARI,03,YAUYAU/MALLAMAWA,05
KATSINA,KT,BATSARI,03,KANDAWA,06
KATSINA,KT,BATSARI,03,DAN. ALH/YANGAIYA,07
KATSINA,KT,BATSARI,03,RUMA,08
KATSINA,KT,BATSARI,03,DARINI/MAGAJI/ABU,09
KATSINA,KT,BATSARI,03,KARARE,10
KATSINA,KT,BATSARI,03,MADOGARA,11
KATSINA,KT,BAURE,04,YANMAULU,01
KATSINA,KT,BAURE,04,BABBAN MUTUM,02
KATSINA,KT,BAURE,04,TARAMNAWA/BARE,03
KATSINA,KT,BAURE,04,MUDURI,04
KATSINA,KT,BAURE,04,BAURE,05
KATSINA,KT,BAURE,04,UNGUWAR RAI,06
KATSINA,KT,BAURE,04,KAGARA/FASKI,07
KATSINA,KT,BAURE,04,GARKI,08
KATSINA,KT,BAURE,04,YANDUNA,09
KATSINA,KT,BAURE,04,MAI BARA,10
KATSINA,KT,BAURE,04,HUI,11
KATSINA,KT,BAURE,04,AGALA,12
KATSINA,KT,BINDAWA,05,KAMRI,01
KATSINA,KT,BINDAWA,05,BINDAWA,02
KATSINA,KT,BINDAWA,05,TAMA/DAYE,03
KATSINA,KT,BINDAWA,05,FARU/DALLAJI,04
KATSINA,KT,BINDAWA,05,SHIBDAWA,05
KATSINA,KT,BINDAWA,05,"JIBAWA/R,BADE", 06
KATSINA,KT,BINDAWA,05,DORO,07
KATSINA,KT,BINDAWA,05,BAURE,08
KATSINA,KT,BINDAWA,05,YANGORA,09
KATSINA,KT,BINDAWA,05,GIREMAWA,10
KATSINA,KT,BINDAWA,05,GAIWA,11
KATSINA,KT,CHARANCHI,06,CHARANCHI,01
KATSINA,KT,CHARANCHI,06,SAFANA,02
KATSINA,KT,CHARANCHI,06,RADDA,03
KATSINA,KT,CHARANCHI,06,MAJEN WAYYA,04
KATSINA,KT,CHARANCHI,06,GANUWA,05
KATSINA,KT,CHARANCHI,06,TSAKATSA,06
KATSINA,KT,CHARANCHI,06,KODA,07
KATSINA,KT,CHARANCHI,06,KURAYE,08
KATSINA,KT,CHARANCHI,06,BANYE,09
KATSINA,KT,CHARANCHI,06,DOKA,10
KATSINA,KT,DANDUME,07,MAHUTA A,01
KATSINA,KT,DANDUME,07,MAHUTA B,02
KATSINA,KT,DANDUME,07,MAHUTA C,03
KATSINA,KT,DANDUME,07,DANDUME A,04
KATSINA,KT,DANDUME,07,DANDUME B,05
KATSINA,KT,DANDUME,07,TUMBURKAI A,06
KATSINA,KT,DANDUME,07,TUMBURKAI B,07
KATSINA,KT,DANDUME,07,DANTANKARI,08
KATSINA,KT,DANDUME,07,NASARAWA,09
KATSINA,KT,DANDUME,07,MAGAJI WANDO A,10
KATSINA,KT,DANDUME,07,MAGAJI WANDO B,11
KATSINA,KT,DANJA,08,JIBA,01
KATSINA,KT,DANJA,08,TANDAMA,02
KATSINA,KT,DANJA,08,DANJA A,03
KATSINA,KT,DANJA,08,DANJA B,04
KATSINA,KT,DANJA,08,TSANGAMAWA,05
KATSINA,KT,DANJA,08,DABAI,06
KATSINA,KT,DANJA,08,YAKAJI A,07
KATSINA,KT,DANJA,08,YAKAJI B,08
KATSINA,KT,DANJA,08,KAHUTU A,09
KATSINA,KT,DANJA,08,KAHUTU B,10
KATSINA,KT,DAN MUSA,09,MARA,01
KATSINA,KT,DAN MUSA,09,DAN ALKIMA,02
KATSINA,KT,DAN MUSA,09,DAN MUSA A,03
KATSINA,KT,DAN MUSA,09,DAN MUSA B,04
KATSINA,KT,DAN MUSA,09,DAN ALI,05
KATSINA,KT,DAN MUSA,09,MAI DABINO A,06
KATSINA,KT,DAN MUSA,09,MAI DABINO B,07
KATSINA,KT,DAN MUSA,09,DANDIRE A,08
KATSINA,KT,DAN MUSA,09,DANDIRE 'B',09
KATSINA,KT,DAN MUSA,09,YAN-TUMAKI A,10
KATSINA,KT,DAN MUSA,09,YAN-TUMAKI B,11
KATSINA,KT,DAURA,10,SARKIN YARA A,01
KATSINA,KT,DAURA,10,SARKIN YARA B,02
KATSINA,KT,DAURA,10,UBANDAWAKI A,03
KATSINA,KT,DAURA,10,UNBADAWAKI B,04
KATSINA,KT,DAURA,10,KUSUGU,05
KATSINA,KT,DAURA,10,MAZOJI A,06
KATSINA,KT,DAURA,10,MAZOJI B,07
KATSINA,KT,DAURA,10,TUDUN WADA,08
KATSINA,KT,DAURA,10,SABON GARI,09
KATSINA,KT,DAURA,10,MADOBI A,10
KATSINA,KT,DAURA,10,MADOBI B,11
KATSINA,KT,DUTSI,11,DAN AUNAI,01
KATSINA,KT,DUTSI,11,RUWANKAYA A,02
KATSINA,KT,DUTSI,11,RUWANKAYA B,03
KATSINA,KT,DUTSI,11,DUTSI A,04
KATSINA,KT,DUTSI,11,DUTSI B,05
KATSINA,KT,DUTSI,11,YAMEL A,06
KATSINA,KT,DUTSI,11,YAMEL B,07
KATSINA,KT,DUTSI,11,SIRIKA A,08
KATSINA,KT,DUTSI,11,SIRIKA B,09
KATSINA,KT,DUTSI,11,KAYAWA,10
KATSINA,KT,DUTSIN-MA,12,DUTSIN-MA A,01
KATSINA,KT,DUTSIN-MA,12,DUTSIN-MA B,02
KATSINA,KT,DUTSIN-MA,12,SHEMA,03
