"old_url","old_node_id","committee_meeting_id"
"/report/20100414-termination-services-armscors-chief-executive-officer-mr-h-s-thomo-ar",21034,11452
"/report/20100414-department-transport-its-strategic-plan-budget",21035,11453
"/report/20100216-progress-report-icasa-respect-investigations-interconnection-rates-an",20011,11202
"/report/20100216-state-nation-address-and-its-impact-department-home-affairs",20013,11203
"/report/20100216-breifing-tourism-perspective-2010-state-nation-address",20016,11204
"/report/20100217-education-recreation-select-committee-programme-and-its-oversight-rep",20018,11205
"/report/20100217-defence-military-veterans-portfolio-commiteebriefing-chief-joint-oper",20027,11206
"/report/20100216-briefings-mecs-free-state-and-gauteng-departments-cooperative-governa",20030,11207
"/report/20100217-overview-and-mandate-national-skills-authority-and-sector-education-a",20032,11208
"/report/20100217-draft-report-public-hearings-domestic-violence-act-consideration-and-",20034,11209
"/report/20100414-preparatory-meeting-look-key-areas-focus-during-oversight-visits-east",21042,11458
"/report/20100217-portfolio-committee-mineral-resources-first-term-committee-programme-",20038,11210
"/report/20100217-health-issues-emanating-state-nation-address",20040,11211
"/report/20100217-problems-within-department-correctional-services",20044,11212
"/report/20100414-workshop-auditor-general-oversight-financial-perspective",21046,11460
"/report/20100217-child-justice-act-regulations-and-implementation-plan",20072,11213
"/report/20100219-portfolio-committee-mineral-resources-committee-5-year-programme",20075,11214
"/report/20100218-minister-finance-2010-budget",20078,11215
"/report/20100219-proposal-revise-code-conduct-public-officials",20084,11216
"/report/20100219-200708-municipal-performance-reports-briefings-mecs-and-departments-w",20089,11217
"/report/20100209-minister-changes-social-assistance-act-regulations-child-support-gran",20101,11218
"/report/20100217-indigenous-knowledge-protection-policy-using-intellectual-property-sy",20122,11219
"/report/20100223-consideration-and-adoption-outstanding-minutes",20126,11220
"/report/20100223-briefing-south-african-broadcasting-corporation-its-2009-annual-repor",20127,11221
"/report/20100223-strategic-planning-workshop-arrangements-and-committee-programme",20128,11222
"/report/20100223-briefing-department-energy-south-africas-membership-international-ren",20129,11223
"/report/20100223-briefing-daff-their-budget-and-strategic-plan-financial-year-201011",20130,11224
"/report/20100223-mentor-proposals-amendments-human-rights-commission-act-and-commissio",20131,11225
"/report/20100223-briefing-state-information-technology-agency-sita-delay-implementatio",20133,11226
"/report/-briefings-minister-revised-industrial-policy-action-plan-ipap-deliberations-f",20135,11227
"/report/20100223-briefing-fifa-world-cup-organising-committee-south-africa-state-ticke",20139,11228
"/report/20100223-department-tourism-briefing-preparations-2010-fifa-world-cup",20141,11229
"/report/20100223-south-african-council-educators-briefing",20143,11230
"/report/20100223-briefing-higher-education-south-africa-progress-made-implementation-r",20147,11231
"/report/20100223-deliberation-impact-state-nation-address-work-committee",20148,11232
"/report/20100223-department-correctional-services-dcs-and-judicial-inspectors-annual-r",20149,11233
"/report/20100223-consideration-proposed-1st-term-programme-portfolio-committee-mining",20150,11234
"/report/20100223-department-environmental-affairs-and-tourism-overview-strategic-plan-",20152,11235
"/report/20100224-200607-and-200708-annual-reports-financial-and-fiscal-commission",20159,11236
"/report/20100223-national-treasury-draft-division-revenue-bill-recommendations-financi",20161,11237
"/report/20100223-progress-report-implementation-child-just-act-75-2008",20168,11238
"/report/20100224-department-basic-education-dbe-well-council-quality-assurance-general",20169,11239
"/report/20100224-department-communications-south-african-post-office-bill-b2-2010",20170,11240
"/report/20100324-south-african-housing-co-operative-association",20176,11241
"/report/20100324-gambling-act-briefing-financial-intelligence-centre",20178,11242
"/report/20100324-public-enterprises-portfolio-committee-oversight-report-committee-pro",20179,11243
"/report/20100324-public-works-portfolio-committee-budget-public-hearings-committees-fi",20182,11244
"/report/20100324-child-support-grant-childrens-institute-briefing-department-social-de",20184,11245
"/report/20100324-public-service-and-administration-portfolio-committee-2009-committee-",20187,11246
"/report/20100324-briefing-department-water-affairs-overview-strategic-plan-budget",20190,11247
"/report/20100324-reports-state-owned-enterprises-annual-reports",20191,11248
"/report/20100324-public-hearings-draft-division-revenue-bill-department-cooperative-go",20196,11249
"/report/20100326-public-hearings-draft-division-revenue-bill-department-basic-educatio",20197,11250
"/report/20100324-south-african-police-service-budget-national-treasury-auditor-general",20199,11251
"/report/20100225-2010-fiscal-framework-revenue-proposals-financial-fiscal-commission-f",20204,11252
"/report/20100225-draft-division-revenue-bill-briefing-department-health",20206,11253
"/report/20100226-public-hearings-2010-fiscal-framework-and-revenue-proposals",20208,11254
"/report/20100224-hearing-annual-report-and-financial-statements-department-justice-and",20210,11255
"/report/20100414-adoption-report-women-youth-children-and-people-disability",21039,11455
"/report/20100414-department-mineral-resource-their-budget-201011-financial-year",21028,11449
"/report/20100302-consideration-joint-oversight-report-cape-town-international-airport",20271,11256
"/report/20100414-consideration-adoption-western-cape-oversight-report-committee-report",21050,11461
"/report/20100302-briefing-africa-unite-and-global-migration-south-africa-human-rights-",20273,11257
"/report/20100301-deliberation-and-consideration-committees-report-fiscal-framework-and",20274,11258
"/report/20100302-labour-portfolio-committee-oversight-report-and-committee-programme-0",20275,11259
"/report/20100224-protection-personal-information-bill-deliberations",20276,11260
"/report/20100602-public-service-and-administration-portfolio-committee-outstanding-rep",22027,11705
"/report/20100302-briefing-eskom-security-power-supply-2010-world-cup-and-beyond",20283,11261
"/report/20100302-briefing-marine-and-coastal-management-current-activities-and-future-",20284,11262
"/report/20100309-deliberations-committee-report-labour-broking",20432,11297
"/report/20100302-western-cape-department-public-works-briefing-expanded-public-works-p",20286,11263
"/report/20100302-public-hearings-revised-industrial-policy-action-plan-ipap",20292,11264
"/report/20100302-deliberations-protection-personal-information-bill",20297,11265
"/report/20100303-department-international-relations-and-co-operation-amendments-conven",20298,11266
"/report/20100303-workshop-money-bills-amendment-procedure-and-related-matters-act-2009",20299,11267
"/report/20100303-research-analysis-state-nation-address-it-impacted-upon-committees-ac",20300,11268
"/report/20100303-consideration-committees-strategic-planning-workshop",20301,11269
"/report/20100303-national-agricultural-marketing-council-their-three-year-strategic-pl",20303,11270
"/report/20100302-public-works-portfolio-committee-committee-reports",20304,11271
"/report/20100303-umalusi-201011-budget-review",20306,11272
"/report/20100302-provincial-commissioners-state-affairs-and-challenges-their-provinces",20314,11273
"/report/20100223-south-african-reserve-bank-sarb-briefing-state-economy",20319,11274
"/report/20100302-2010-world-cup-department-transport-airports-company-readiness-aviati",20324,11275
"/report/-department-social-development-budget-and-strategic-plan-2010",20325,11276
"/report/20100303-department-public-service-and-administration-strategic-plan-2010",20329,11277
"/report/20100303-department-health-audit-infrastructure-human-resources-plan-primary-h",20330,11278
"/report/20100303-housing-development-agency-progress-report-international-agreement-pr",20334,11279
"/report/20100303-child-justice-act-progress-report-implementation",20336,11280
"/report/20100303-state-communal-property-associations-and-other-legal-entities-land-re",20340,11281
"/report/20100303-response-auditor-generals-report-briefing-department-mineral-resource",20341,11282
"/report/20100303-budget-vote-21-and-201011-–-201213-strategic-plan-briefing",20342,11283
"/report/20100303-developments-relating-south-africas-bid-host-square-kilometre-array-l",20343,11284
"/report/20100303-portfolio-committee-trade-industry-consideration-minutes-public-heari",20346,11285
"/report/20100304-former-heads-state-fight-against-spread-hiv-sub-saharan-african-regio",20347,11286
"/report/20100414-department-health-budget-15",21044,11459
"/report/20100302-department-health-compensation-commissioner-occupational-diseases-200",20351,11287
"/report/20100305-preparatory-workshop-budget-votes-–-parliament-research-unit",20358,11288
"/report/20100305-department-economic-development-briefing-its-strategic-plan",20359,11289
"/report/20100305-public-hearings-revised-industrial-policy-action-plan-ipap-day-3",20360,11290
"/report/20100305-national-treasury-division-revenue-bill-and-public-hearings-bill-brie",20361,11291
"/report/20100305-department-human-settlements-their-five-year-strategic-plan",20362,11292
"/report/20100305-select-committee-finance-2010-fiscalconsideration-and-adoption-commit",20399,11293
"/report/20100309-budget-review-education-labour-relations-council-elrc",20409,11294
"/report/-memorandum-membership-south-africa-international-renewable-energy-agency-iren",20410,11295
"/report/20100310-department-home-affairs-their-strategic-plan-budget-2010-2011",20411,11296
"/report/20100309-bus-rapid-transit-system-brt-project-implementation-south-african-cit",20433,11298
"/report/20100309-update-state-ticketing-2010-fifa-world-cup",20434,11299
"/report/20100309-alleged-air-ticket-price-collusion-and-incidents-mishandling-baggage",20435,11300
"/report/20100309-review-national-gambling-legislation",20436,11301
"/report/20100309-department-environmental-affairs-their-strategic-plan-and-budget-2010",20441,11302
"/report/20100309-federated-hospitality-association-southern-africafedhasa-and-south-af",20443,11303
"/report/20100309-memorundum-membership-south-africa-international-renewable-energy-ege",20444,11304
"/report/20100309-competition-commission-competition-tribunal-strategic-plans-201011",20452,11305
"/report/20100309-service-delivery-ad-hoc-committee-feedback-mpumalanga-western-eastern",20456,11306
"/report/20100309-gcis-strategic-plan-medium-termbriefing",20457,11307
"/report/20100309-south-african-social-security-agency-sassa-budget-strategic-plans",20458,11308
"/report/20100309-department-public-works-briefing-budget-vote-6-and-strategic-plan",20459,11309
"/report/20100310-public-service-commission-psc-evaluation-supply-chain-management-prac",20483,11320
"/report/20100309-agricultural-research-council-strategic-plan-201011-–-201415-perishab",20465,11310
"/report/20100309-budget-vote-hearings-management-south-african-police-services-saps",20466,11311
"/report/20100309-hearing-annual-reports-and-financial-statements-department-public-wor",20473,11312
"/report/20100310-department-its-state-readiness-2010-fifa-world-cup",20474,11313
"/report/20100310-department-human-settlements-budget-vote-30-national-treasury-budget-",20475,11314
"/report/20100310-south-african-national-parks-sanparks-briefing-their-functions-object",20476,11315
"/report/20100310-department-sport-and-recreation-briefing-strategic-plan-and-budget-vo",20477,11316
"/report/20100310-department-rural-development-and-land-reform-ingonyama-trust-board-st",20478,11317
"/report/20100310-department-health-briefing-its-state-readiness-2010-fifa-world-cup",20480,11318
"/report/20100310-money-act-stakeholder-hearings-department-correctional-services-strat",20481,11319
"/report/20100310-revised-industrial-policy-action-plan-ipap-public-hearings",20486,11321
"/report/20100309-government-printing-works-budget-and-strategic-plan",20488,11322
"/report/20100310-department-mineral-resources-dmr-its-five-year-strategic-plan",20490,11323
"/report/20100310-annual-reports-and-financial-statements-department-co-operative-gover",20493,11324
"/report/20100310-department-higher-education-briefing-its-strategic-plan-and-budget",20500,11325
"/report/20100310-report-oversight-visit-state-owned-enterprises-under-department-commu",20510,11326
"/report/20100310-department-trade-and-industry-strategic-plan-2010-–-2013-and-budget-2",20512,11327
"/report/20100310-preliminary-briefing-sars-international-protocols",20514,11328
"/report/20100310-consideration-petitions-1-sewpersadh-2-leeuwkop-kroonstad-presentatio",20529,11332
"/report/20100311-department-international-relations-co-operation-annual-report-2008200",20530,11333
"/report/20100310-department-science-and-technology-strategic-plans-and-budget-period-2",20517,11329
"/report/20100310-safety-sport-and-recreational-events-bill-departmental-briefing",20518,11330
"/report/20100310-department-trade-and-industry-annual-report-20082009",20519,11331
"/report/20100311-south-african-micro-finance-apex-fund-samaf-briefing",20532,11334
"/report/20100311-international-marketing-council-media-development-and-diversity-agenc",20537,11335
"/report/20100311-independent-development-trust-corporate-plan-2011-2013-construction-i",20539,11336
"/report/20100311-revised-industrial-policy-action-plan-public-hearings-day-5",20550,11337
"/report/20100312-tabling-regulations-implement-child-justice-bill",20574,11338
"/report/20100312-review-and-adoption-5-year-plan-mentor-proposals-amendments-human-rig",20583,11339
"/report/20100312-co-operative-governance-and-traditional-affairs-select-committee-over",20593,11340
"/report/20100316-public-hearings-budget-vote-department-public-works-national-associat",20596,11341
"/report/20100316-ondersterpoort-biological-products-briefing-their-budget-and-strategi",20597,11342
"/report/20100315-strategic-planning-workshop",20615,11343
"/report/20100315-department-energy-its-strategic-plan-201011-201213-and-budget-201011",20616,11344
"/report/20100316-national-department-tourism-budget-and-medium-term-strategic-framewor",20618,11345
"/report/20100316-strategic-planning-workshop",20619,11346
"/report/20100316-department-energy-its-strategic-plan-201011-201213-and-budget-briefin",20620,11347
"/report/20100316-department-transport-road-accident-fund-road-maintanance-programme-br",20621,11348
"/report/20100316-department-water-environmental-affairs-their-strategic-plan-budget-20",20622,11349
"/report/20100316-department-basic-education-budget-vote-strategic-plan",20624,11350
"/report/20100316-department-labour-its-strategic-plan-budget-vote",20625,11351
"/report/20100316-departmentof-sports-and-recreation-budget-vote-19-hearings-budget-vot",20626,11352
"/report/20100316-workshop-financial-fiscal-commission-tracking-mechanisms-spending-con",20627,11353
"/report/20100316-electronic-commission-ec-film-publications-board-fpb-their-strategic-",20628,11354
"/report/20100316-saa-alleged-air-ticket-price-collusion-and-incidents-mishandling-bagg",20629,11355
"/report/20100316-south-african-post-office-its-strategic-plan-budget-2010-briefing",20630,11356
"/report/20100316-budget-vote-independent-complaints-directorate-icd-hearings",20631,11357
"/report/20100316-department-environmental-affairs-proposed-withdrawal-declaration-port",20632,11358
"/report/20100316-national-agency-nda-its-budget-strategic-plan-brifing-department-chil",20633,11359
"/report/20100316-deliberation-and-finalisation-safety-sports-and-recreational-events-b",20634,11360
"/report/20100317-researcher-portfolio-committee-budget-department-correctional-service",20700,11371
"/report/20100316-interim-national-defence-force-service-commission-indfsc-briefing",20637,11361
"/report/20100316-regulations-child-justice-act",20640,11362
"/report/20100317-national-treasury-defence-departments-strategic-plan-budget-2010",20670,11363
"/report/20100317-minister-and-department-arts-and-culture-moral-regeneration-movement",20677,11364
"/report/20100317-division-revenue-bill-consideration-negotiating-mandates",20678,11365
"/report/20100317-department-mineral-resources-five-year-strategic-plan-discussions",20689,11369
"/report/20100317-human-settlements-portfolio-committee-planning-budget-vote-hearings",20683,11366
"/report/20100317-state-information-technology-agency-public-administration-leadership-",20684,11367
"/report/20100317-department-women-children-and-people-disabilities-strategic-plan-2010",20686,11368
"/report/20100317-revised-industrial-policy-action-plan-ipap-public-hearings-day-6",20693,11370
"/report/20100317-department-water-affairs-their-strategic-pan-and-budget-201011",20701,11372
"/report/20100317-nsfas-and-che-their-budget-and-strategic-plan-201011-briefing-ministe",20702,11373
"/report/20100317-deliberations-2009-submissions",20703,11374
"/report/20100317-briefing-department-justice",20704,11375
"/report/20100317-clause-clause-discussion-criminal-law-forensic-procedures-amendment-b",20705,11376
"/report/20100317-deliberations-consideration-outstanding-committee-reports",20706,11377
"/report/20100319-department-trade-and-industry-their-budget-vote-and-strategic-plan",20739,11378
"/report/20100319-compensation-fund-unemployment-insurance-fund-ccma-nedlac-strategic-p",20740,11379
"/report/20100319-selfe-and-de-lille-proposals-presidents-power-pardon-presentation-rel",20741,11380
"/report/20100319-sabc-universal-access-agency-south-africa-national-electronic-media-i",20742,11381
"/report/20100319-department-public-enterprises-performance-management-executive-manage",20743,11382
"/report/20100323-national-department-tourism-briefing-national-tourism-sector-strategy",20769,11384
"/report/20100323-public-hearings-south-african-post-bank-bill-b14-2009",20770,11385
"/report/20100323-hearing-annual-reports-financial-statements-department",20771,11386
"/report/20100323-consideration-and-adoption-committee-report-department-economic-devel",20772,11387
"/report/20100323-department-transport-its-state-readiness-2010-fifa-world-cup",20773,11388
"/report/20100323-pebble-bed-modular-reactor-its-annual-report-200809-deliberation-annu",20774,11389
"/report/20100323-workshop-applied-fiscal-research-centre-afrec-budget-analysis",20775,11390
"/report/20100323-adoption-labour-broking-committee-report",20776,11391
"/report/20100323-south-african-national-council-alcoholism-drug-dependence-sanca-their",20777,11392
"/report/20100323-reviewed-adoption-five-year-programme-portfolio-committee-home-affair",20778,11393
"/report/20100323-department-energy-its-strategic-plan-201011-201213",20779,11394
"/report/20100323-portfolio-committee-agriculture-adoption-committee-reports-budget-vot",20780,11395
"/report/20100323-finalization-regulations-directions-relating-child-justice-act",20781,11396
"/report/20100323-clause-clause-discussion-criminal-law-forensic-procedures-amendment-b",20782,11397
"/report/20100323-committee-report-department-rural-development-and-land-reforms-budget",20783,11398
"/report/20100317-department-rural-development-and-land-reform-and-south-african-social",20784,11399
"/report/20100324-department-arts-culture-its-budget-2010-11",20799,11400
"/report/20100324-department-health-strategic-plan-budget-201011-financial-year",20803,11401
"/report/20100324-technology-innovation-agency-its-strategic-corporate-plan",20806,11402
"/report/20100324-human-settlements-stakeholders-insititutions-budget-vote-financial-fi",20807,11403
"/report/20100324-department-women-youth-children-people-disabilities-its-budget-strate",20808,11404
"/report/20100324-south-african-qualifications-authority-saqa-its-budget-strategic-plan",20809,11405
"/report/20100324-formal-consideration-committee-strategic-plan-2010",20810,11406
"/report/20100324-dpartment-justice-constitutional-development-prevention-combating-tra",20811,11407
"/report/20100324-department-defence-consideration-budget-vote-21-20102012-201213-strat",20812,11408
"/report/20100324-usassa-strategic-plan-department-defence",20817,11409
"/report/20100325-preparations-hearings-strategic-plan-and-budget-vote-department-publi",20828,11410
"/report/20100325-public-hearings-budget-vote-30-human-settlement-implementing-agencies",20834,11411
"/report/20100325-sentech-their-strategic-plan-budget-2010-briefing",20835,11412
"/report/20100326-public-hearings-budget-vote-30-human-settlement-implementing-agencies",20836,11413
"/report/20100326-honourable-peorius-his-legislative-proposal-regarding-amendment-land-",20837,11414
"/report/20100326-department-labour-consideration-adoption-committee-report-budget-vote",20838,11415
"/report/20100324-world-cup-task-team-inspection-programme",20842,11416
"/report/20100323-south-african-post-bank-bill-b14-2009-south-african-post-office-bill-",20866,11417
"/report/20100330-standing-committee-auditor-general-five-year-strategic-plan-workshop",20875,11418
"/report/20100406-public-hearings-revised-industrial-policy-action-plan-ipap-continuati",20907,11419
"/report/20100601-commission-promotion-and-protection-cultural-religious-and-linguistic",21977,11683
"/report/20100408-consideration-protection-personal-information-bill",20914,11421
"/report/20100408-follow-department-women-children-and-persons-disabilities-their-budge",20915,11422
"/report/20100409-clause-clause-deliberations-protection-personal-information-bill",20980,11423
"/report/20100412-discussion-and-adoption-draft-report-committee-health-budget-strategi",20986,11424
"/report/20100412-committee-report-department-agriculture-forestry-and-fisheries-budget",20988,11425
"/report/20100412-adoption-committee-report-strategic-plan-budget-department-transport-",20991,11426
"/report/20100412-information-sharing-meeting-ggerman-parliamentary-delegation",20992,11427
"/report/20100413-national-prosecuting-authority-npa-their-strategic-plan-budget",20994,11428
"/report/20100413-hearings-annual-report-financial-statements-south-local-government-as",20995,11429
"/report/20100413-department-water-affairs-budget-vote-37",20996,11430
"/report/20100413-consideration-adoption-committee-report-strategic-plan-budget",20997,11431
"/report/20100413-statistics-south-africa-strategic-plan-budget-vote-12",20999,11432
"/report/20100413-national-energy-regulator-south-africa-nersa-multi-year-price-determi",21005,11433
"/report/20100413-informal-deliberations-south-african-postbank-bill-b9-2009",21006,11434
"/report/20100413-department-sport-recreation-health-health-regulations-pertinent-speci",21007,11435
"/report/20100413-national-department-tourism-tourism-hospitality-education-training-au",21008,11436
"/report/20100413-social-assistance-amendment-bill-briefing-department-social-developme",21009,11437
"/report/20100413-consideration-draft-report-oversight-visit-de-hoop-nandoni-inyaka-dam",21010,11438
"/report/20100413-department-rural-development-and-land-reform-briefing-budget",21011,11439
"/report/20100413-department-economic-development-budget-vote-27",21012,11440
"/report/20100413-workshop-auditor-general-oversight-financial-perspective",21013,11441
"/report/20100413-research-unit-budget-vote-analysis-department-transport-vote-36-human",21014,11442
"/report/20100413-department-commission-promotion-protection-cultural-religious-linguis",21015,11443
"/report/20100413-meeting-minister-defence-military-veterans-key-defence-matters",21016,11444
"/report/20100413-second-term-2010-programme-select-committee-co-operative-governance-a",21017,11445
"/report/20100413-consideration-draft-programme-second-year",21018,11446
"/report/20100413-department-home-affairs-briefing-budget-and-strategic-plan",21019,11447
"/report/20100414-consideration-preferential-trade-agreement-pta-between-common-market-",21051,11462
"/report/20100414-consideration-committees-report-budget-strategic-plan",21052,11463
"/report/20100416-consideration-committee-report-budget-33-consideration-committees-sec",21055,11464
"/report/20100414-department-agriculture-forestry-fisheries-budget-no-25",21057,11465
"/report/20100414-commission-gender-equality-annual-report-and-financial-statements-200",21074,11466
"/report/20110118-election-chairperson",24756,12426
"/report/20100604-south-african-reserve-bank-and-national-treasury-briefing-south-afric",22045,11711
"/report/20100604-dudley-proposal-choice-termination-pregnancy-amendment-bill-presentat",22042,11710
"/report/20100602-select-committee-co-operative-governance-and-traditional-affairs-repo",22030,11708
"/report/20100602-security-and-constitutional-development-select-committee-third-term-c",22026,11704
"/report/20100416-mine-health-and-safety-council-201013-briefing",21144,11467
"/report/20100416-department-public-service-and-administration-department-co-operative-",21145,11468
"/report/20100416-hearing-annual-reports-and-financial-statements-department-home-affai",21146,11469
"/report/20100416-deliberations-and-consideration-committees-report-budget-vote-12",21147,11470
"/report/20100416-consideration-outstanding-reports-and-minutes",21148,11471
"/report/20100416-public-hearings-industrial-policy-action-plan-ipap2",21149,11472
"/report/20110118-election-chairpersons",24757,12427
"/report/20100420-hearing-annual-report-financial-statements-department-defence-200809",21189,11473
"/report/20100420-departments-higher-education-basic-education-thier-strategic-plan-bud",21190,11474
"/report/20100420-public-hearings-social-assistance-amendment-bill-b5-2010",21191,11475
"/report/20100420-briefing-safety-security-farmers-farm-workers-farm-dwellers",21192,11476
"/report/20100420-mpumalanga-mec-co-operative-governance-traditional-affairs-notice-int",21194,11477
"/report/20100420-department-public-works-strategic-plan-budget",21195,11478
"/report/20100420-consideration-adoption-committee-annual-report-2009-budget-report",21196,11479
"/report/20100420-state-information-technology-agency-sita-department-home-affairs-fore",21197,11480
"/report/20100420-informal-deliberations-south-african-postbank-bill-b9-2009-day-2",21198,11481
"/report/20100420-eskom-contracts-smelters-industrial-clientstask-team-way-forward-rega",21199,11482
"/report/20100420-department-labour-request-made-daprtment-regarding-additional-funding",21201,11483
"/report/20100420-sa-rugby-free-state-rugby-union-onthe-use-free-state-stadium-ahead-20",21202,11484
"/report/20100420-public-hearings-financial-fiscal-commission-appropriation-bill",21203,11485
"/report/20100420-national-department-tourism-black-economic-empowerment-bee-framework-",21205,11486
"/report/20100420-department-agriculture-forestry-fisheries-progress-made-agribee-chart",21206,11487
"/report/20100420-department-environmental-affairs-water-affairs-their-budget",21207,11488
"/report/20100420-public-hearings-provincial-departments-education-under-spending-hiv-a",21208,11489
"/report/20100420-nuclear-energy-corporation-south-africa-necsa-national-nuclear-regula",21209,11490
"/report/20100420-department-energy-progress-transformation-fuel-industry-consideration",21210,11491
"/report/20100420-cross-border-road-transport-agency-and-department-transport-cbrta-bri",21211,11492
"/report/20100420-department-human-settlements-its-strategic-plan-budget",21212,11493
"/report/20100420-office-public-protector-strategic-plan-budget",21213,11494
"/report/20100420-adoption-report-budget-vote-and-strategic-plan",21214,11495
"/report/20100420-department-police-their-budget",21215,11496
"/report/20100331-workshop-committees-five-year-strategic-plan-day-2",21218,11497
"/report/20100421-hon-feldman-his-legislative-proposal-amend-municipal-systems-act-no-3",21239,11498
"/report/20100421-deliberations-draft-reports-budget-department-trade-industry-trade-po",21240,11499
"/report/20100421-consideration-adoption-committee-report-budget",21241,11500
"/report/20100421-department-correctional-services-report-amaravathee-wilson-matter-pro",21242,11501
"/report/20100421-public-hearings-social-assistance-amendment-bill-b5-2010-day-2",21243,11502
"/report/20100421-consideration-draft-report-budget-department-arts-culture-201011",21244,11503
"/report/20100421-relevant-departments-existing-legislation-measures-place-deal-traffic",21245,11504
"/report/20100421-deliberations-and-consideration-committees-report-budget",21246,11505
"/report/20100421-meeting-department-public-works-national-treasury-cogta-salga-provinc",21247,11506
"/report/20100421-national-youth-development-agency-nyda-strategic-plans-budget-financi",21248,11507
"/report/20100421-centre-public-service-innovation-public-sector-education-training-aut",21249,11508
"/report/20100421-national-skills-fund-national-skills-authority-their-budget-strategic",21253,11509
"/report/20100423-public-hearings-provincial-departments-education-under-spending-hiv-a",21262,11510
"/report/20100421-briefing-strategic-plan-department-public-enterprises",21263,11511
"/report/20100421-department-social-development-budget",21264,11512
"/report/20100421-department-tourism-their-budget-medium-term-strategic-framework-20102",21265,11513
"/report/20100421-department-women-children-people-disabilities-budget-strategic-plan",21266,11514
"/report/20100421-report-back-public-hearings-held-limpopo-6-8-april-2010",21267,11515
"/report/20100421-ministers-political-overview-budget",21268,11516
"/report/20100422-short-listing-candidates-icasa-council",21308,11517
"/report/20100423-meeting-santaco-western-cape-national-taxi-alliance-their-readiness-2",21310,11518
"/report/20100423-minister-trade-and-industry-cipro-and-formal-consideration-its-budget",21311,11519
"/report/20100423-follow-previous-meeting-determination-deadline-2010-disclosure-member",21312,11520
"/report/20100423-presentation-human-sciences-research-council-and-briefing-public-serv",21313,11521
"/report/20100423-public-hearings-strategic-plan-and-budget-vote-department-public-work",21314,11522
"/report/20100422-minister-defence-defence-amendment-bill-progress-new-military-veteran",21322,11523
"/report/20100429-mofokeng-and-mokoena-petitions-deliberations",21329,11524
"/report/20100423-council-geoscience-and-mintek-strategic-plans-2010-2013",21331,11525
"/report/20100604-deliberations-protection-personal-information-bill",22047,11712
"/report/20100602-financial-and-fiscal-commission-ffc-division-revenue-and-recommendati",22055,11713
"/report/20100720-public-hearings-black-authorities-act-repeal-bill-b9-2010",22202,11717
"/report/20100504-department-agriculture-forestry-fisheries-their-genetically-modified-",21406,11526
"/report/20100504-department-schooling-2025-workbooks-accelerated-infrastructure-develo",21408,11527
"/report/20100504-department-transport-prasa-departments-2050-plan-railway-infrastructu",21409,11528
"/report/20100504-consideration-adoption-report-strategic-plan-vote-6-department-public",21410,11529
"/report/20100504-alliance-childrens-entitlement-social-umkhanyakude-district-partnersh",21411,11530
"/report/20100504-competition-commission-competition-act-1998-its-subsequent-amendments",21412,11531
"/report/20100504-department-water-affairs-water-boards-salga-national-treasury-200809-",21413,11532
"/report/20100504-eskom-department-public-enterprises-eskoms-funding-model-world-bank-l",21414,11533
"/report/20100504-interviews-candidates-position-councilor-independent-communications-a",21415,11534
"/report/20100504-compensation-fund-turn-around-strategy-briefing",21416,11535
"/report/20100504-police-portfolio-committee-report-departments-budget",21417,11536
"/report/20100504-public-hearings-appropriation-bill-b3-2010",21418,11537
"/report/20100504-department-rural-development-land-reform-implementation-progress-repo",21419,11538
"/report/20100504-public-hearings-provincial-departments-helath-under-spending-hospital",21422,11539
"/report/20100504-department-basic-education-sport-school-policy-action-plan",21423,11540
"/report/20100504-department-sport-recreation-their-strategic-plan-budget",21424,11541
"/report/20100504-consideration-adoption-western-cape-200708kzn-eastern-cape-municipali",21425,11542
"/report/20100504-departments-briefing-public-comments-made-social-assistance-amendment",21426,11543
"/report/20100504-department-public-works-its-strategic-plan-budget",21427,11544
"/report/20100504-restructuring-edi-holdings-briefing",21428,11545
"/report/20100504-adoption-committee-report-budget-department",21429,11546
"/report/20100504-preparations-public-hearings-will-be-held-following-provinces-limpopo",21430,11547
"/report/20100505-state-diamond-trader-south-african-diamond-precious-metas-regulator-t",21453,11548
"/report/20100505-sa-eu-trade-development-co-operation-agreement-briefing",21459,11549
"/report/20100505-2010-legislative-programme-briefing-department-arts-and-culture",21466,11550
"/report/20100505-committee-report-oversight-visits-eastern-cape-and-kwazulu-natal-disc",21468,11551
"/report/20100505-deliberations-committeestrade-report",21470,11552
"/report/20100505-portfolio-committee-human-settlements-committee-programme-third-and-f",21471,11553
"/report/20100505-government-employees-pension-fund-government-employees-medical-scheme",21473,11554
"/report/20100504-election-chairperson",21477,11555
"/report/20100505-mofokeng-and-mokoena-petitions-further-deliberations",21478,11556
"/report/20100505-feedback-department-correctional-services-dcs-dealings-organised-labo",21480,11557
"/report/20100505-water-boards-salga-and-national-treasury-200809-annual-reports-water-",21481,11558
"/report/20100505-presentation-portfolio-committee-health-national-health-laboratory-se",21482,11559
"/report/20100505-internal-meeting-committee-evaluation-sectoral-education-and-training",21484,11560
"/report/20100505-auditor-general-200708-200809-annual-reports-commission-gender-equali",21485,11561
"/report/20100505-department-labour-their-strategic-plan-briefing",21486,11562
"/report/20100505-unicef-south-africa-2008-annual-report-briefing",21487,11563
"/report/20100506-public-enterprises-portfolio-committee-outstanding-minutes",21497,11564
"/report/20100507-south-african-diamond-precious-metal-regulator-mintek-council-geoscie",21498,11565
